genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Magnaporthiopsis	0,009502	0,005345	0,004166	0,00673	0,005709	0,014476	0,011745	0,003138	0,004889	0,025192	0,002531	0,002026	0,003398	0,010207	0	0,001659	0	0,001428	0	0,009237	0,000468	0,006187	0,005089	0,00893	0,001217	0,002835	0,010409	0,000922	0,002578	0,002238	0,003926	0	0,003186	0,004337	0,001013	0,006289	0,003531	0,001243	0	0,005872	0,004821	0,001184	0,001277	0,008378	0,004084	0,001716	0,001957	0,001812	0,002453	0,000994
Magnusiomyces	0	0	0	0	0	0,002681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malassezia	0,002371	0,005256	0,001276	0,002463	0,001611	0,000423	0,001346	0,001276	0,001096	0,001508	0,000491	0,001167	0,001222	0,001119	0,003961	0,002152	0,001127	0,001785	0	0,000682	0,000426	0,001888	0,001564	0,001211	0,000501	0,001141	0,002199	0,001423	0,002404	0	0	0,001036	0,001265	0,001894	0	0,00152	0,001339	0,000508	0,000429	0,000988	0	0,000755	0,001764	0,001279	0,001401	0,001385	0,001171	0,001813	0,000766	0
Marasmius	0,000775	0	0	0	0	0	0	0	0,000486	0	0	0	0	0,000689	0	0,001628	0,000597	0	0	0	0	0	0	0,0013	0	0	0,000666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000433	0,000412	0	0	0	0	0
Marssonina	0,515949	0,131597	0,151629	0,272717	0,224337	0,052085	0,123714	0,116362	0,075062	0,023846	0,010723	0,113909	0,160972	0,43199	0,005393	0,071706	0,027969	1,062173	0,060974	0,127369	0,198894	0,143856	0,207458	0,080026	0,018087	0,024081	0,10943	0,005004	0,04787	0,134868	0,021553	0,018193	0,025529	0,067408	0,007172	0,156485	0,132635	0,065974	0,003268	0,189265	0,004197	0,11483	2,661246	0,081306	0,100263	0,075603	1,024736	1,249021	0,140547	0,193357
Massarina	0,012673	0,00458	0,009278	0,00592	0,003538	0,009296	0,006693	0,002493	0,003372	0,012297	0,001796	0,008976	0,005296	0,007011	0,00289	0,003706	0,002647	0,00639	0,00273	0,003964	0,003719	0,006979	0,004887	0,015237	0,003846	0,002867	0,008878	0,006482	0,004209	0,003261	0,003482	0,003548	0,003039	0,004347	0,001513	0,00557	0,006958	0,010384	0,002376	0,004619	0,003153	0,00367	0,004519	0,00314	0,002354	0,002367	0,003289	0,001814	0,005074	0,001306
Massariosphaeria	0,01272	0,003878	0,003928	0,004112	0,002452	0,005506	0,004469	0,001554	0,002155	0,008289	0,00068	0,0114	0,00787	0,005072	0,002915	0,002455	0,001747	0,009171	0,004049	0,003324	0,005507	0,005234	0,003885	0,007266	0,002019	0,002118	0,007086	0,006932	0,004058	0,003397	0,003638	0,002138	0,001906	0,00342	0,001485	0,002855	0,004878	0,002853	0,00175	0,003308	0,003937	0,003419	0,004101	0,002328	0,001654	0,001337	0,002109	0,001487	0,004488	0,000463
Meira	0,015105	0,102975	0,000653	0,01511	0	0,001353	0,009475	0,002788	0,010783	0,005198	0,003859	0,003647	0,002174	0,002192	0,072953	0,005932	0	0,009139	0	0,002049	0,001838	0,013193	0,003732	0,000757	0,001754	0,008988	0,007513	0,002172	0,018769	0,000834	0,003233	0,001116	0,000492	0,003714	0	0,000947	0,00532	0	0	0,003587	0,001026	0,008134	0,003437	0,002137	0,0043	0,002518	0,001212	0,008761	0	0,002941
Melampsora	0,029892	0,120243	0,103102	0,114434	0,526969	0,000418	0,216256	0,054116	0,006838	0,00203	0	0,143254	0,966729	0	0,60036	0,002578	0	0,023907	0	0,151563	0,238254	0,04808	0,009702	0,011832	0,997687	0,00098	0,011073	0,000538	0,212348	0,147753	0	0,546514	0,002183	0,123591	0,073536	0,394203	0,022785	0,013244	0,000453	0,0183	0,031983	0,069315	0,484575	0,174398	0,014673	0,017607	0,563097	0,046101	0,008735	0,004114
Melampsoridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Melanogaster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Melanomma	0,181675	0,023303	0,007591	0,007887	0,00439	0,012567	0,009839	0,004876	0,005128	0,012379	0,00335	0,311146	0,134096	0,010513	0,019014	0,017452	0,002948	0,179018	0,085323	0,017014	0,130398	0,008983	0,009507	0,01128	0,033777	0,0143	0,011109	0,011804	0,021693	0,052891	0,012172	0,006331	0,005586	0,018881	0,017004	0,006621	0,073285	0,039883	0,004206	0,00747	0,028852	0,040936	0,034047	0,004587	0,004447	0,016466	0,005909	0,008063	0,008986	0,006572
Melanopsichium	0	0,001452	0	0	0	0	0	0	0	0	0	0	0	0	0,002536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metarhizium	0,025506	0,012802	0,015294	0,015484	0,012721	0,112997	0,02366	0,007822	0,010798	0,046314	0,005553	0,005959	0,012159	0,036526	0,002624	0,005488	0,002381	0,007815	0,003736	0,015552	0,004118	0,022763	0,012872	0,023342	0,002851	0,006894	0,024032	0,0128	0,00775	0,005718	0,009427	0,003464	0,009843	0,009722	0,003058	0,016735	0,009636	0,003344	0,002081	0,015886	0,006429	0,006955	0,006483	0,017367	0,009024	0,008505	0,00763	0,010241	0,009116	0,002935
Metschnikowia	0,001185	0,001026	0,000497	0,001118	0	0	0,000571	0	0	0,001037	0	0,000517	0,000482	0,00044	0,001678	0,000419	0,000421	0,001024	0	0,001333	0	0,000971	0,001149	0,001273	0	0,000448	0,001706	0	0	0	0	0	0	0,000533	0	0,000564	0,000594	0,000508	0,000982	0,000592	0	0	0,001468	0	0,000452	0	0	0,000498	0,000641	0
Meyerozyma	0	0	0	0	0	0,002854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbotryum	0,002303	0,002616	0,003737	0,002049	0,003128	0	0,002807	0,001034	0,000883	0,004115	0	0,001517	0,001933	0,004442	0,002498	0,002877	0	0,002369	0,000463	0,001223	0,000581	0,005818	0,00416	0,004835	0,001784	0,0014	0,005207	0,000928	0,003395	0,001353	0,00159	0,001523	0,001258	0,00127	0,00088	0,003068	0,001679	0,001196	0	0,001916	0,000668	0,001126	0,003983	0,00182	0,000811	0,001175	0,001658	0,001827	0,001143	0,000595
Microdochium	0,018371	0,011025	0,010726	0,010491	0,008923	0,026483	0,023624	0,005547	0,008402	0,047765	0,004976	0,003582	0,008845	0,017829	0,001392	0,004002	0,001537	0,006106	0,002074	0,015035	0,001642	0,015397	0,011994	0,066552	0,001285	0,005688	0,024365	0,00639	0,005559	0,003595	0,013823	0,00184	0,007763	0,008913	0,002489	0,01373	0,009543	0,002063	0,001676	0,019037	0,017454	0,003766	0,004784	0,012269	0,006963	0,011126	0,003654	0,004101	0,007994	0,001868
Microsporum	0,002183	0,000638	0,001035	0,001528	0,000936	0,001782	0,001227	0	0,00056	0,001161	0	0,000417	0,001434	0,001815	0	0	0	0	0	0,001355	0	0,001898	0,001097	0,001514	0	0	0,001462	0,000535	0	0	0	0	0,000425	0	0	0,001244	0,000966	0	0	0,000814	0	0	0	0,000609	0	0	0,000474	0	0,001085	0
Microthyrium	0,02596	0,008426	0,015577	0,099249	0,032455	0,082211	0,012018	0,007582	0,044947	0,016714	0,008555	0,024746	0,05725	0,119022	0,001197	0,072402	0,005606	0,004297	0,008135	0,022435	0,004446	0,014434	0,033436	0,05181	0,001384	0,002937	0,018963	0,003926	0,005821	0,005975	0,01294	0,002697	0,005649	0,004456	0,001505	0,005691	0,00525	0,00473	0,013659	0,040011	0,038204	0,037795	0,007163	0,014496	0,010788	0,012708	0,02929	0,001802	0,085976	0,00287
Mitosporidium	0,001607	0,000961	0,001814	0,001978	0,002321	0	0,0008	0,001584	0,001019	0,001211	0,001045	0,002159	0,001491	0	0,001605	0,000616	0,001387	0,003946	0,000419	0,000799	0,001084	0,000459	0,001285	0,000544	0,001487	0,002227	0,000508	0,001339	0,001949	0,001516	0,000687	0,000905	0,002944	0,002744	0,000769	0,002536	0,002089	0,001042	0,001293	0,000446	0,000716	0,001425	0,002054	0,001211	0,002354	0,002353	0,00178	0,002056	0,000997	0,001116
Mixia	0,000972	0,002269	0,000756	0,000499	0,001451	0	0,001979	0,000698	0,000802	0,001523	0,000434	0	0,000868	0	0,006213	0,00293	0	0,001793	0	0,001521	0	0,001356	0,00143	0,000899	0,001878	0,00098	0,003507	0,000845	0,001687	0	0,000415	0,001413	0,000613	0,002122	0	0,001254	0	0	0,000451	0,001084	0	0,000564	0,00633	0,000941	0,000561	0,000913	0,001088	0,001726	0,000427	0
Modicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000656	0	0	0	0	0,001127	0	0	0	0,000415	0	0	0	0	0	0	0
Moelleriella	0,004614	0,002625	0,002795	0,003423	0,00315	0,024157	0,005974	0,001783	0,002821	0,01312	0,001077	0,00075	0,003105	0,007107	0	0,00123	0	0,00112	0	0,004527	0	0,004294	0,002966	0,005808	0	0,001157	0,006271	0,002985	0,002305	0,001371	0,002061	0	0,001957	0,002653	0,000424	0,00437	0,002543	0,000451	0	0,00394	0,001081	0,000721	0,000859	0,004369	0,002337	0,001833	0,001421	0,002306	0,002442	0
Moesziomyces	0	0,002652	0	0	0	0	0,000656	0	0	0	0	0	0	0	0,006231	0	0	0	0	0	0	0,000539	0	0,000774	0,000535	0	0	0,001857	0	0	0	0,002442	0	0	0	0	0	0	0,002994	0	0	0	0,000463	0	0	0	0	0	0	0
Monascus	0,005791	0,001915	0,002997	0,003148	0,001946	0,004364	0,00246	0,001372	0,001443	0,002778	0	0,000867	0,002495	0,005217	0	0,001606	0,000486	0,001276	0,000419	0,00185	0	0,004346	0,002988	0,003193	0	0,001078	0,003477	0,001851	0,000573	0,001007	0,00123	0,000414	0,000889	0,001263	0	0,00158	0,002267	0,000448	0	0,003369	0	0,000927	0,000912	0,001531	0,001531	0,00127	0,001686	0,000632	0,002098	0
Monilinia	0,098128	0,027157	0,029412	0,046438	0,027385	0,017263	0,026511	0,023382	0,019384	0,014091	0,003332	0,019872	0,034954	0,076578	0,001332	0,01531	0,005287	0,010219	0,008905	0,029744	0,011465	0,042455	0,037639	0,029457	0,004354	0,009757	0,037685	0,003238	0,010541	0,026832	0,006591	0,005116	0,008282	0,012027	0,001721	0,033341	0,030711	0,012164	0,000992	0,043408	0,001938	0,023998	0,006539	0,017639	0,021768	0,014562	0,0272	0,003504	0,027557	0,005938
Moniliophthora	0,000695	0,001064	0,000812	0,00138	0,001453	0,000458	0,001161	0	0,001395	0,001048	0	0,000929	0,001018	0,001446	0,000483	0,004953	0,002372	0,000988	0	0,000487	0	0,00104	0,000575	0,001906	0,000983	0,00042	0,001346	0	0,000701	0,000448	0,000543	0,000449	0	0,000656	0	0,001451	0,000557	0	0	0,000518	0,000439	0,000429	0	0,000518	0,000721	0	0,001272	0	0	0
Monoblepharella	0	0	0	0,003517	0	0	0	0	0	0	0,000516	0	0	0	0,000412	0	0,001369	0	0	0	0,001801	0	0	0	0	0,00201	0	0	0	0	0	0	0,000502	0	0,002589	0	0	0	0	0	0	0	0	0	0	0,000846	0,0006	0,000428	0	0,002847
Monosporascus	0,049821	0,025759	0,028459	0,030332	0,026496	0,091683	0,047308	0,014981	0,026328	0,091215	0,010754	0,009601	0,019258	0,053857	0,002648	0,009362	0,003331	0,014392	0,006491	0,032845	0,0055	0,044978	0,032682	0,102367	0,003328	0,012083	0,067489	0,008487	0,014479	0,010587	0,033	0,00348	0,018085	0,018495	0,008636	0,037396	0,024218	0,005941	0,002187	0,051649	0,04273	0,009947	0,011779	0,034404	0,017186	0,030421	0,010096	0,011223	0,020961	0,005108
Morchella	0,004663	0,002284	0,004076	0,002521	0,002018	0,003052	0,005722	0,001382	0,001685	0,010798	0,001341	0,00164	0,003213	0,004593	0	0,001964	0	0,0014	0	0,002043	0	0,018197	0,002006	0,003559	0	0,001129	0,003278	0,000894	0,001427	0,001095	0,002187	0,000492	0,001742	0,002357	0	0,002745	0,002443	0	0	0,002689	0	0,001527	0,000955	0,001624	0,001713	0,000958	0,001502	0,000522	0,002046	0,000494
Mortierella	0,00177	0,001737	0,002513	0,002779	0,002418	0,001117	0,00151	0,001638	0,001535	0,002425	0,001272	0,002358	0,001493	0,001396	0,001892	0,002146	0,002132	0,002529	0,001326	0,001488	0,001402	0,001663	0,001823	0,002185	0,001366	0,002439	0,002247	0,001625	0,001891	0,001455	0,001772	0,001168	0,002541	0,002969	0,000744	0,003019	0,00128	0,001489	0,006945	0,001489	0,00063	0,001322	0,003053	0,001415	0,001686	0,00243	0,001865	0,002108	0,001893	0,00125
Mucidula	0	0	0	0	0	0	0	0	0	0,001062	0	0	0	0,000479	0	0,001837	0,00056	0	0	0	0	0	0	0,001167	0	0	0,000571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucor	0,001239	0,002184	0,003042	0,003025	0,002936	0,000912	0,001772	0,001439	0,000603	0,001785	0,000718	0,002406	0,001995	0,001031	0,001936	0,001569	0,001712	0,003213	0,00059	0,001588	0,001208	0,001443	0,001756	0,00235	0,002328	0,002404	0,00163	0,001794	0,002848	0,002379	0,001737	0,000465	0,002107	0,002118	0,001054	0,003443	0,001519	0,001983	0,002717	0,00115	0,001276	0,001468	0,001796	0,001734	0,001494	0,002055	0,001981	0,001839	0,001229	0,000778
Mycena	0,005207	0,003747	0,00371	0,060367	0,004085	0,004865	0,006579	0,002298	0,096698	0,012784	0,001643	0,002411	0,003828	0,006757	0,002285	0,010626	0,217564	0,003005	0,001244	0,004512	0,001297	0,005186	0,004873	0,008865	0,001576	0,002645	0,008672	0,000913	0,003369	0,002359	0,004622	0,001277	0,003061	0,005832	0,000744	0,007158	0,002501	0,000772	0	0,003805	0,001401	0,002447	0,003254	0,004291	0,004489	0,002018	0,003215	0,002419	0,002296	0,001335
Mycocalicium	0,001056	0	0	0,000644	0,000437	0	0	0	0	0	0	0	0,000417	0,001376	0	0	0	0,00048	0	0	0	0,000769	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000417	0,000557	0	0	0,000663	0	0	0	0	0	0	0	0	0	0
Myriangium	0,010334	0,021289	0,009997	0,007916	0,006781	0,016359	0,013764	0,003582	0,006071	0,021886	0,003989	0,004433	0,006027	0,006416	0,002923	0,009909	0,000449	0,007523	0,000465	0,003821	0,000718	0,011924	0,007629	0,010024	0,00114	0,004177	0,016019	0,008774	0,008569	0,001652	0,007014	0,0071	0,005284	0,009242	0,003401	0,007308	0,005723	0,001338	0,000699	0,006254	0,002164	0,003714	0,014444	0,005234	0,004191	0,003975	0,002991	0,004964	0,004351	0,001707
Mytilinidion	0,013563	0,003675	0,007103	0,006609	0,003583	0,011486	0,006078	0,002969	0,004338	0,007358	0,001096	0,007673	0,006611	0,009781	0,001051	0,003722	0,001271	0,003457	0,001815	0,003641	0,002901	0,009141	0,006682	0,009039	0,000483	0,002162	0,009354	0,003359	0,003113	0,002977	0,002578	0,00156	0,002747	0,002727	0,001182	0,004588	0,005309	0,001802	0,000563	0,007	0,002509	0,003712	0,002608	0,003021	0,002805	0,003574	0,004533	0,001223	0,012456	0,001128
Nadsonia	0,000588	0	0,000424	0	0,000417	0	0	0	0	0	0	0	0,000548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000483	0	0	0	0	0	0	0	0	0,000455	0	0	0	0
Naematelia	0,00219	0,004098	0,003439	0,00108	0,001049	0,000426	0,004375	0,000592	0,000493	0,002507	0	0,001017	0	0	0,0165	0,002604	0	0,008529	0	0,002188	0	0,003389	0,002825	0,001576	0,001065	0,002814	0,003302	0,003013	0,003925	0	0,000626	0,006819	0	0,001311	0,001216	0	0	0	0,001037	0	0,001141	0,000448	0,010842	0	0,000595	0	0	0,001406	0	0
Naganishia	0,000508	0,002113	0,002096	0,001057	0,000586	0	0,001063	0	0	0,002004	0	0,0006	0,000614	0	0,007109	0,001372	0	0,004284	0	0	0	0,000985	0,002568	0,001867	0	0,000532	0,002422	0,00176	0,000544	0	0	0,003455	0	0,001371	0	0	0	0	0,001736	0	0	0	0,00364	0	0	0	0	0,000455	0	0
Nannizzia	0,001586	0	0,000669	0,000451	0	0,001646	0,001048	0	0	0,001482	0	0	0,000548	0,001455	0	0	0	0	0	0	0	0,001271	0,000654	0,001062	0	0	0,001148	0	0	0	0	0	0	0	0	0,000662	0,000557	0	0	0,000766	0	0	0	0	0	0	0	0	0,00114	0
Nectria	0	0	0	0	0	0,002106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nemania	0	0	0	0	0	0,002079	0	0	0	0,000435	0	0	0	0,001279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000477	0	0	0	0	0	0	0	0	0
Neocallimastix	0,00058	0,001784	0,002362	0,001611	0,002722	0	0,001541	0,001213	0	0,001643	0	0,002261	0,001618	0,000841	0,001398	0,0006	0,00043	0,002569	0,000596	0,001098	0,000584	0,000597	0,000662	0,001017	0,001912	0,001316	0,000554	0	0,002108	0,001551	0,001259	0,000446	0,001635	0,002085	0,000928	0,002963	0,00137	0,001488	0	0	0,000917	0,001329	0,001894	0,001618	0,000523	0,001522	0,002363	0,001262	0	0,000537
Neofusicoccum	0,010469	0,004531	0,004992	0,006429	0,004038	0,010557	0,008649	0,002313	0,004352	0,017401	0,002075	0,002886	0,004993	0,008857	0,001502	0,003783	0,000524	0,002121	0,001563	0,005045	0,001341	0,017458	0,005785	0,007397	0,00057	0,002929	0,008699	0,004278	0,002913	0,002408	0,003414	0,001493	0,003141	0,003459	0,000979	0,005595	0,004702	0,000933	0,000563	0,005449	0,001859	0,00265	0,002632	0,003949	0,002954	0,002327	0,002776	0,005467	0,007152	0,001177
Neohortaea	0,009273	0,016583	0,014089	0,009982	0,008367	0,034044	0,032472	0,003304	0,005301	0,022944	0,006902	0,006853	0,008458	0,012282	0,012073	0,012148	0,001311	0,012956	0,002138	0,006519	0,00275	0,031479	0,013808	0,01069	0,005626	0,008168	0,025912	0,036775	0,026733	0,002892	0,008893	0,009381	0,007186	0,008903	0,00794	0,010122	0,006482	0,000695	0,004625	0,016361	0,004352	0,007671	0,021003	0,005242	0,005602	0,008281	0,007494	0,009633	0,009213	0,003154
Neolecta	0	0	0,00107	0,000436	0,000694	0	0,000522	0	0	0,000491	0	0	0	0	0	0	0	0,000601	0	0	0	0	0	0	0	0,000448	0,000532	0	0	0	0	0	0	0,000507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neolentinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000814	0	0	0	0	0	0	0	0,000589	0	0	0,000423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neonectria	0,040665	0,010851	0,007799	0,014776	0,008705	1,806174	0,023291	0,013931	0,009294	0,039033	0,004988	0,007372	0,009003	0,234559	0,001706	0,004359	0,001142	0,034723	0,005694	0,016303	0,002683	0,024847	0,010206	0,01728	0,008945	0,00715	0,020981	0,016148	0,008441	0,017964	0,009598	0,002089	0,007007	0,007384	0,003045	0,011633	0,012606	0,015694	0,001205	0,016575	0,004428	0,003638	0,0055	0,084334	0,019268	0,02102	0,005219	0,010165	0,0234	0,007825
Neopestalotiopsis	0,039289	0,011356	0,019536	0,024975	0,016578	0,035484	0,044344	0,007572	0,010701	0,064746	0,00601	0,004588	0,008055	0,023752	0,00096	0,004617	0,002092	0,03873	0,004701	0,023659	0,002123	0,070202	0,022119	0,05218	0,001534	0,00634	0,088789	0,005583	0,018962	0,005125	0,123223	0,001692	0,011251	0,01004	0,008847	0,022543	0,060021	0,005017	0,001811	0,03594	0,114453	0,004503	0,029266	0,027302	0,008566	0,014082	0,004654	0,006257	0,011857	0,003064
Neurospora	0,01814	0,011456	0,02213	0,012364	0,016146	0,051665	0,020721	0,007317	0,008929	0,037479	0,004719	0,004004	0,005939	0,02583	0,004736	0,002711	0,001235	0,003313	0,001613	0,020551	0,001323	0,010814	0,008155	0,013874	0,00101	0,005848	0,018594	0,002482	0,006517	0,003385	0,008596	0,000584	0,00591	0,008032	0,001162	0,012274	0,008145	0,001273	0,001133	0,013699	0,004941	0,003132	0,004772	0,019881	0,009106	0,004498	0,003589	0,003495	0,005181	0,001811
Nodulisporium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000458	0	0	0	0	0	0	0	0	0	0,00061	0	0	0	0	0	0	0	0	0
Nosema	0,000696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0005	0	0	0	0	0	0	0	0	0	0	0	0,000699	0	0	0	0,000421	0	0	0	0	0	0	0,00064	0	0	0	0	0	0	0	0	0
Obba	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000501	0	0,001209	0	0	0	0	0	0	0	0,000469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ogataea	0,000454	0	0,001075	0,001797	0,000571	0	0,000692	0,001469	0	0,001659	0,000547	0,001414	0,000439	0	0,001177	0	0	0,00052	0	0,000943	0	0,000526	0,000732	0,000497	0	0,000672	0,000571	0	0,000565	0,000614	0,000453	0	0,002306	0,002278	0	0,000957	0,00104	0,000576	0	0	0	0	0,001111	0	0,002136	0,00098	0	0,00082	0	0
Oidiodendron	0,247449	0,067339	0,071279	0,113181	0,073691	0,035682	0,06186	0,059239	0,042582	0,02265	0,007175	0,044691	0,074239	0,203618	0,003698	0,036668	0,01465	0,02081	0,024779	0,072677	0,025927	0,101143	0,099088	0,069108	0,009738	0,017506	0,072611	0,004413	0,024907	0,067458	0,013468	0,010842	0,018332	0,029244	0,004159	0,085346	0,078066	0,034508	0,003203	0,115562	0,005957	0,06088	0,0138	0,042451	0,052153	0,039304	0,072461	0,007164	0,070307	0,015586
Oidium	0,015379	0,004712	0,003964	0,006792	0,004154	0,001857	0,005258	0,003619	0,00266	0,004772	0,000831	0,002521	0,004736	0,012612	0	0,002529	0,000785	0,000864	0,001236	0,004713	0,001678	0,005669	0,00479	0,003825	0	0,001396	0,003905	0	0,001648	0,004049	0,0013	0,000672	0,00109	0,002634	0	0,00387	0,005746	0,001784	0	0,005812	0,000773	0,004475	0,000762	0,002953	0,00372	0,002317	0,004134	0,000625	0,003975	0,000743
Ophiobolus	0,008514	0,003094	0,003682	0,003927	0,002799	0,005016	0,010451	0,002528	0,002192	0,015182	0,00068	0,008551	0,004144	0,00452	0,013098	0,002409	0,002266	0,01404	0,004407	0,003747	0,004874	0,008047	0,003553	0,007739	0,002129	0,002477	0,013716	0,065515	0,007008	0,004846	0,009695	0,010737	0,001903	0,001738	0,002775	0,003752	0,010213	0,00246	0,007292	0,003028	0,007254	0,00297	0,008776	0,002333	0,001411	0,001069	0,002573	0,001264	0,003928	0,001978
Ophiocordyceps	0,025913	0,014028	0,01535	0,017344	0,0141	0,112251	0,028476	0,008829	0,013534	0,057031	0,006908	0,006537	0,013253	0,035649	0,002873	0,006248	0,002021	0,007864	0,003285	0,019115	0,002666	0,022374	0,016055	0,025172	0,002718	0,007822	0,029377	0,013997	0,007653	0,007092	0,010431	0,003641	0,009953	0,01335	0,003858	0,016557	0,014893	0,003515	0,001928	0,01904	0,006194	0,00569	0,008672	0,021329	0,011278	0,008988	0,006919	0,012435	0,009501	0,003671
Ophiognomonia	0,002431	0,0146	0,006654	0,013121	0,002207	0,022845	0,072727	0,005186	0,019613	0,179654	0,023347	0,001902	0,010408	0,002093	0	0,008464	0	0,003683	0	0,020789	0	0,009813	0,010346	0,017414	0	0,013249	0,05361	0	0,01192	0,000457	0,022715	0	0,019579	0,037913	0	0,042011	0,000682	0	0	0	0	0,002532	0,010514	0,010305	0,011974	0	0	0,011196	0	0,003419
Ophiostoma	0,011699	0,007566	0,006644	0,009361	0,008325	0,025393	0,017488	0,004404	0,007566	0,037479	0,004557	0,002313	0,005965	0,016545	0	0,002765	0	0,002257	0,001322	0,011093	0,001019	0,009618	0,007623	0,013602	0,000861	0,004319	0,016416	0,001512	0,004105	0,002284	0,005699	0,000632	0,005437	0,007004	0,000982	0,01104	0,006022	0,001208	0	0,009128	0,002591	0,002368	0,002678	0,011445	0,006222	0,003161	0,002847	0,002877	0,004131	0,001612
Orbilia	0,001391	0	0,000755	0,000676	0	0,002209	0,000424	0	0	0,000989	0	0	0	0,00125	0	0	0	0	0	0,000417	0	0,001416	0	0,000946	0	0	0,00128	0	0	0	0	0	0	0	0	0	0,000557	0	0	0,00065	0	0	0	0	0	0	0	0	0,000463	0
Pachysolen	0,002167	0,000695	0,001169	0,001419	0,001015	0,001947	0,000548	0,000933	0	0,000459	0	0,000684	0,000592	0,002669	0	0	0	0	0	0,001067	0	0,001212	0,000605	0,000544	0	0	0,001164	0,000501	0,000497	0,00042	0	0	0	0,000417	0	0,000736	0,000483	0	0	0,001281	0	0,000875	0	0,000663	0	0,000602	0,001184	0	0,000893	0
Paecilomyces	0	0,000583	0	0,000466	0,001132	0,003733	0	0	0	0	0	0	0	0,002854	0	0	0	0	0	0,000486	0	0,000694	0,000497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000412	0	0	0	0,00047	0	0	0	0	0	0
Panaeolus	0,000425	0,00044	0,001279	0,000596	0,001861	0	0,000593	0	0	0,000459	0	0,000543	0,00057	0,000715	0,00046	0,001674	0,000748	0,000696	0	0	0	0,000499	0	0,001264	0,000604	0	0,000916	0	0,000475	0	0	0	0	0	0	0,001367	0,000669	0	0	0	0	0	0	0,000484	0	0,000553	0,00043	0	0	0
Paracoccidioides	0,003397	0,001232	0,002463	0,001841	0,001387	0,00307	0,001868	0,000514	0,000822	0,00231	0	0,000667	0,002258	0,002933	0	0,000589	0	0	0	0,000695	0	0,002975	0,001673	0,003302	0	0,000448	0,002673	0,000894	0	0,00042	0,000643	0	0,000618	0,001006	0	0,001525	0,00182	0	0	0,002305	0,000468	0,000601	0,000646	0,000976	0,000603	0,000512	0,000568	0	0,001765	0
Paramicrosporidium	0,001295	0,000526	0,001081	0,000873	0,001325	0	0	0,001245	0	0,000459	0	0,001859	0,001188	0	0,001299	0,001551	0,002068	0,013948	0	0,00066	0,000459	0	0	0,000418	0,000812	0	0	0,001567	0,001514	0,000909	0	0,00043	0	0,001043	0	0,001264	0	0,001001	0,001682	0	0,001289	0	0,00643	0	0,001274	0,002042	0,000798	0,001176	0,000908	0,001053
