species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Paraburkholderia sabiae	0,001043	0,000776	0,001147	0,000752	0	0,001618	0	0,001745	0	0,000983	0,001665	0	0	0	0	0,000721	0	0	0	0	0	0,002314	0,001988	0,001529	0	0	0,002264	0	0	0	0,002207	0	0,000963	0	0	0	0	0,001373	0	0,001915	0	0	0	0,002532	0,001892	0	0	0,00117	0,002627	0,001005
Paraburkholderia sacchari	0	0	0	0,001575	0	0	0	0,000828	0	0	0,00083	0	0	0,0007	0	0	0	0	0	0	0	0,001476	0,001948	0	0	0	0,000804	0	0	0	0,000751	0	0	0	0	0	0	0,000907	0	0,002575	0	0	0	0,000741	0,001525	0	0	0,000901	0,001817	0
Paraburkholderia sartisoli	0	0	0,000708	0	0	0	0	0,000711	0	0	0,000841	0	0	0	0	0	0	0	0	0,00073	0	0,001542	0,002325	0	0	0	0,000791	0	0	0	0	0	0,000766	0	0	0,000859	0	0,000772	0	0,000838	0	0	0	0,000686	0,000699	0	0	0,0007	0,002273	0
Paraburkholderia sediminicola	0,000889	0,000701	0,002843	0,001704	0	0,001601	0,000874	0,000795	0,000804	0	0,001481	0	0	0,001041	0	0	0,000692	0	0	0,000903	0	0,00403	0,00291	0,005429	0	0,001508	0,002946	0	0	0	0,001961	0	0,002522	0	0	0,000829	0	0,000764	0	0,002227	0	0	0	0	0,001982	0	0,001011	0,001231	0,003615	0
Paraburkholderia silvatlantica	0,001179	0,000947	0,000869	0,001883	0	0,000712	0,000777	0,001914	0,000717	0,000852	0,002509	0	0	0,000785	0	0	0	0	0	0,001042	0	0,003083	0,003001	0,001396	0	0,0007	0,001852	0	0	0	0,002201	0	0,002059	0	0	0	0	0,001516	0	0,002326	0	0	0	0,000864	0,002125	0,000748	0,000853	0,001384	0,003884	0,001005
Paraburkholderia solisilvae	0,00114	0,000841	0,001165	0,000739	0	0,002405	0	0,001795	0	0,001114	0,002328	0	0	0,000819	0	0	0,000991	0	0	0,000799	0	0,004964	0,003904	0,002293	0	0,002386	0,002427	0	0	0	0,003277	0	0,00208	0	0	0	0	0,00319	0	0,004275	0	0	0	0,003455	0,002605	0,000891	0	0,001552	0,005042	0,000793
Paraburkholderia sprentiae	0	0	0,001107	0	0	0	0	0,000786	0	0	0,001481	0	0	0	0	0	0	0	0	0	0	0,000989	0	0	0	0,000689	0	0	0	0	0,000856	0	0	0	0	0	0	0,000712	0	0,00102	0	0	0	0,000955	0,001708	0	0	0,000891	0,002106	0
Paraburkholderia steynii	0,000696	0	0,000766	0,001656	0	0,00075	0	0	0	0	0,001386	0	0	0	0	0,000744	0	0	0	0,001181	0	0,00204	0,002336	0	0	0,000705	0	0	0	0	0,000968	0	0,001588	0	0	0	0	0,003337	0	0,002355	0	0	0	0,000691	0	0	0	0,001017	0,00203	0,000881
Paraburkholderia strydomiana	0	0	0,000936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraburkholderia susongensis	0,001217	0,000698	0,001714	0,000746	0	0,001631	0	0	0,000869	0,001278	0,002362	0	0	0	0	0	0	0	0	0,00139	0	0,003482	0,003371	0,001911	0	0,000868	0,002277	0	0	0	0,002349	0	0,002337	0,00073	0	0	0	0,000968	0	0,002706	0	0	0	0,002453	0,000911	0	0,001602	0,001471	0,005235	0,000864
Paraburkholderia terrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000946	0	0,000757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraburkholderia tropica	0,003324	0,002575	0,001507	0,003501	0,001157	0,003305	0,002483	0,006997	0,002381	0,004568	0,009305	0	0,000965	0,001331	0,000734	0,0024	0,001496	0	0,001975	0,006699	0,001097	0,007305	0,006002	0,003194	0,001473	0,00556	0,006119	0,000684	0	0,001259	0,007727	0,002044	0,006165	0,003083	0,001137	0,001303	0,002006	0,002636	0	0,006649	0,001218	0,001655	0	0,006553	0,007385	0,00424	0,000916	0,009213	0,008939	0,003648
Paraburkholderia tuberum	0	0	0,00083	0,001673	0	0,000769	0	0	0	0	0,00117	0	0	0	0	0	0	0	0	0,000834	0	0,00241	0,002579	0,0016	0	0,000924	0,001571	0	0	0	0,000886	0	0,002153	0	0	0	0	0,001307	0	0,003318	0	0	0	0	0,000691	0	0	0,000936	0,003162	0,000758
Paraburkholderia ultramafica	0,001063	0	0,002724	0,002196	0	0,001864	0	0,001455	0,001023	0,001245	0,002314	0	0	0,000785	0	0,000721	0,001741	0	0,000895	0,001703	0,000847	0,003551	0,003869	0,002985	0	0,003572	0,00269	0	0,000744	0	0,002781	0,00107	0,003153	0	0,000762	0	0	0,001085	0	0,002558	0	0	0	0	0,00198	0,000691	0,001011	0,0015	0,006705	0,001851
Paraburkholderia unamae	0,003348	0,001468	0,001674	0,003301	0,0016	0,002988	0,002405	0,006922	0,003341	0,002558	0,007344	0	0,000789	0,002303	0,000708	0,001915	0,002265	0	0,002038	0,004318	0,002212	0,005458	0,00577	0,002596	0,001645	0,003967	0,00508	0,001007	0	0	0,004497	0,001608	0,004539	0,002092	0,000889	0,001771	0,002142	0,00236	0,000721	0,005597	0,001552	0,001974	0	0,008076	0,00771	0,003275	0,001074	0,004501	0,008023	0,002538
Paraburkholderia xenovorans	0,001043	0,000735	0,004645	0,00266	0	0,003131	0,001093	0,000997	0,002103	0,001212	0,002492	0	0	0,000683	0	0	0,001047	0	0	0,000721	0	0,003697	0,003773	0,004896	0	0,001232	0,002615	0	0	0	0,003363	0	0,002173	0	0	0,000918	0	0,001157	0	0,003211	0	0	0	0,001662	0,002517	0	0	0,001857	0,007588	0
Paraburkholderia youngii	0,001372	0,00106	0,00197	0,002734	0	0,002075	0,000789	0,003132	0,002041	0,001016	0,003043	0	0	0,001365	0	0,000732	0,001815	0	0	0,001008	0	0,004193	0,004024	0,002981	0	0,001954	0,003174	0	0	0	0,003302	0,00099	0,003108	0,000842	0	0,00077	0	0,000704	0	0,00391	0	0,000704	0	0,003102	0,003814	0,000878	0,0012	0,001461	0,003892	0,001322
Paracandidimonas soli	0,000947	0	0	0,002637	0	0,002013	0,000802	0,003481	0,001984	0	0,003649	0	0	0,000922	0,000701	0,000691	0,001178	0	0	0,002526	0,000712	0,001873	0,002955	0	0,000861	0,00196	0,002492	0,000819	0	0,000699	0,00237	0,000952	0,002376	0,000758	0,001609	0,000681	0,001633	0,001628	0	0,00299	0,000818	0	0	0,00228	0,003368	0,00168	0	0,00173	0,001424	0,001251
Parachlamydia acanthamoebae	0	0	0	0,000841	0	0	0	0	0	0	0	0	0	0	0	0,000837	0,001804	0,006099	0	0	0,0008	0	0	0	0,000708	0	0	0	0	0	0	0	0	0	0	0	0,001346	0	0,000699	0	0	0	0,00157	0	0	0	0	0	0,000944	0
Parachlamydiaceae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000797	0,004038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002012	0	0	0,000748	0	0	0	0
Paraclostridium benzoelyticum	0,010935	0,02087	0,030017	0,009987	0,03952	0,003207	0,022832	0,009233	0,011245	0,013933	0	0,024371	0,016313	0,006883	0,008732	0,010697	0,000869	0,05258	0,029671	0,010916	0,01374	0,010407	0,007041	0,010518	0,032206	0,042674	0,007199	0,004518	0,024381	0,01932	0,007466	0,009056	0,013059	0,01077	0,015579	0,027076	0,021921	0,015268	0,003203	0,003307	0,006091	0,016929	0,030848	0,019857	0,002919	0,020718	0,034302	0,029887	0,001389	0,013186
Paracnuella aquatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002143	0,002693	0	0,00331	0	0,002365	0	0	0	0,00098	0	0	0,000753	0	0,000725	0	0,000837	0	0	0	0	0	0,000779	0,007558	0	0	0,000696	0,001149	0	0	0	0	0	0,00114	0
Paracoccus acridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,004544	0	0	0	0	0	0	0	0	0	0	0
Paracoccus aeridis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001555	0	0,00091	0,000928	0,002466	0	0,000754	0	0	0	0	0	0	0	0	0
Paracoccus aerius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00372	0	0	0	0	0	0	0	0	0	0	0
Paracoccus aestuarii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000744	0	0	0	0	0	0	0	0	0	0	0	0,000702	0	0	0	0	0	0	0,001637	0	0,000709	0,000915	0	0	0	0	0	0	0	0	0	0,000703	0	0
Paracoccus aestuariivivens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001372	0	0,000741	0	0	0	0	0	0	0,000713	0	0	0,001442	0,000723	0	0	0	0	0	0,003322	0	0,001287	0,002054	0,000789	0	0,000716	0	0	0	0	0	0	0,001082	0	0
Paracoccus alcaliphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00086	0	0	0	0	0	0	0	0	0,000713	0	0	0	0	0	0	0	0	0	0,002739	0	0,001227	0,002032	0,007137	0	0	0	0	0	0	0	0	0,000823	0	0,000704
Paracoccus alkanivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001798	0	0,000724	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus alkenifer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus aminophilus	0	0,000976	0	0	0	0	0,000771	0,001768	0,000809	0	0,000718	0,001	0,000899	0	0,000688	0,001721	0	0,000701	0,000769	0	0,000739	0	0	0	0,002239	0,000733	0	0,001941	0,000882	0,001793	0,000696	0	0	0	0,005202	0	0,001885	0,002298	0,0021	0	0,002223	0,000818	0,000852	0	0,001448	0,001374	0	0,002935	0	0,000758
Paracoccus aminovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000744	0	0,002162	0	0	0	0	0	0	0,001532	0	0	0	0	0	0	0	0	0	0,002197	0	0,001275	0,001738	0,002932	0	0,0014	0	0,000718	0	0	0	0	0,001461	0	0
Paracoccus amoyensis	0	0	0	0	0	0	0	0,000686	0	0	0	0	0	0	0	0	0	0	0,00068	0	0	0	0	0	0,000831	0	0	0	0	0	0	0	0	0	0,001944	0	0,000766	0	0	0	0	0,000679	0	0	0	0	0	0,000826	0	0
Paracoccus aurantiacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002381	0	0,000963	0	0	0	0	0	0	0	0	0	0	0,000706	0	0
Paracoccus caeni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00086	0	0	0	0	0	0	0	0	0,001099	0	0	0	0,000687	0	0	0	0	0	0,002315	0	0,001056	0,000779	0,001195	0	0	0	0	0	0	0	0	0,000917	0	0
Paracoccus chinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000994	0	0	0	0,007405	0	0	0	0	0	0	0	0	0	0	0
Paracoccus contaminans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00107	0	0	0	0	0	0	0	0	0	0	0	0,000684	0	0	0	0	0	0	0,00215	0	0,001029	0	0,000789	0	0,000697	0	0,00074	0	0	0	0	0,00081	0	0
Paracoccus denitrificans	0,000889	0,00239	0,000772	0,001552	0,001074	0	0,00188	0,002457	0,002311	0	0,001992	0,002555	0,002967	0,001416	0,002077	0,004217	0,002182	0,001321	0,001613	0,002815	0,002358	0,00149	0,000863	0,000994	0,003381	0,001182	0,000735	0,003138	0,002873	0,002857	0,001801	0,002044	0,001031	0,002321	0,007691	0	0,003162	0,003693	0,003713	0,000844	0,00292	0,002641	0,001611	0,001552	0,002311	0,002007	0	0,00368	0,002209	0,002181
Paracoccus endophyticus	0	0	0	0	0,000772	0	0	0	0	0	0	0	0	0	0	0,000953	0	0	0	0	0	0	0	0	0,000802	0	0	0,000762	0	0	0	0	0	0	0,001827	0	0,001197	0	0,067859	0	0	0	0,000968	0	0	0	0	0,001299	0	0
Paracoccus gahaiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001048	0	0	0	0,000699	0	0	0	0	0	0	0	0	0	0	0
Paracoccus haematequi	0	0	0	0	0	0	0	0	0	0	0	0,000734	0	0	0	0,000884	0	0	0	0	0	0	0	0	0,00095	0	0	0	0	0	0	0	0	0	0,00221	0	0,000814	0	0,009327	0	0	0	0	0	0	0	0	0,000839	0	0
Paracoccus haeundaensis	0	0	0	0	0	0	0	0	0	0	0	0,000682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus halophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000953	0	0,00305	0	0	0	0	0	0	0,000812	0	0	0	0	0	0	0	0	0	0,002745	0	0,001104	0,000715	0	0	0	0	0,00084	0	0	0	0	0,00117	0	0
Paracoccus homiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00093	0	0	0	0	0	0	0	0	0,000742	0	0	0	0	0	0	0	0	0	0,00227	0	0,000838	0	0	0	0	0	0	0	0	0	0	0,000794	0	0
Paracoccus indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus isoporae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002061	0	0,000784	0	0	0	0	0	0	0	0	0	0	0,000729	0	0
Paracoccus jeotgali	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001963	0	0,000748	0	0	0	0	0	0	0	0	0	0	0,000745	0	0
Paracoccus laeviglucosivorans	0	0,000693	0	0	0	0	0	0,000697	0	0	0	0,00075	0	0	0	0,001232	0	0	0	0	0	0	0	0	0,001277	0	0	0,001474	0	0	0	0	0	0	0,002701	0	0,001215	0,001734	0,00115	0	0,001524	0	0	0	0	0	0	0,001176	0	0
Paracoccus liaowanqingii	0	0	0	0	0	0	0	0	0	0	0,000732	0	0,000833	0	0	0,001163	0	0	0	0,000869	0	0	0	0	0	0,000824	0	0,000836	0,000744	0	0	0	0	0	0,001814	0	0,000805	0	0,001375	0	0	0	0	0	0	0,000715	0	0,000703	0	0,000846
Paracoccus lichenicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000814	0	0	0	0	0	0	0	0	0,001581	0	0	0	0	0	0	0	0	0	0,003524	0	0	0,000775	0,009789	0	0,000714	0	0	0	0	0	0	0,000787	0	0
Paracoccus limosus	0	0	0	0	0	0	0	0	0	0	0	0,000734	0,000745	0	0	0,001163	0	0,002558	0	0	0	0	0	0	0,001824	0	0	0,001405	0,001786	0	0	0	0	0	0,003724	0	0,000945	0,000856	0,000947	0	0,000888	0	0,000752	0	0	0	0	0,002308	0	0
Paracoccus litorisediminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus luteus	0	0	0	0	0	0	0	0	0	0	0,000706	0	0	0	0	0,000698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001779	0	0,001119	0	0,010508	0	0	0	0	0	0	0	0	0,000693	0	0
Paracoccus lutimaris	0,001121	0,000745	0	0	0	0	0	0	0	0	0	0,001608	0	0	0,000695	0,002023	0	0,011464	0	0	0	0	0	0	0,002189	0	0	0,002389	0,000744	0,001644	0	0,000697	0	0	0,004916	0	0,003426	0,004489	0,000744	0	0,002092	0	0,002239	0	0	0,00166	0	0,00339	0	0
Paracoccus marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00159	0	0,00096	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus methylutens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus pantotrophus	0	0,000877	0	0	0	0,001532	0,000742	0	0,000782	0	0	0,002071	0,001809	0	0	0,002697	0	0,000961	0,000805	0,001008	0	0	0	0	0,002026	0	0	0,001935	0,000716	0,00068	0	0	0	0,000786	0,002004	0	0,002154	0,002731	0,000811	0	0,001931	0,000778	0,000834	0,000795	0	0	0	0,001244	0	0
Paracoccus ravus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001232	0	0	0	0	0	0	0	0	0,000708	0	0	0	0	0	0	0	0	0	0,002619	0	0,000996	0,000764	0	0	0,000773	0	0	0	0	0	0	0,000901	0	0
Paracoccus salipaludis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00133	0	0	0	0,004361	0	0	0	0	0	0	0	0	0	0	0
Paracoccus saliphilus	0	0,000682	0	0	0	0	0	0	0	0	0	0,000745	0,000724	0	0	0,001279	0	0	0	0	0	0	0	0	0,001737	0	0	0,00157	0	0,000734	0	0	0	0	0,003973	0	0,001388	0,002209	0,001014	0	0,001472	0	0	0	0	0	0	0,00093	0	0
Paracoccus sanguinis	0	0,000791	0	0,000779	0	0	0,000698	0,000881	0	0	0	0,001671	0,001074	0	0,000808	0,001884	0	0,000901	0	0,001397	0	0	0	0	0,001853	0	0	0,002383	0,000687	0,001479	0	0	0	0	0,005382	0	0,00216	0,003288	0,002533	0,000706	0,002269	0,001526	0,001112	0	0	0	0	0,001912	0	0,000723
Paracoccus sediminis	0	0	0	0	0	0	0	0,00077	0	0	0	0	0	0	0	0,000744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001564	0	0,000832	0	0,005334	0	0,001632	0	0	0	0	0	0	0,000914	0	0
Paracoccus seriniphilus	0	0	0	0	0	0	0	0	0,000701	0	0	0	0	0	0	0,001023	0	0	0	0	0	0	0	0	0	0	0	0,000699	0	0	0	0	0	0	0,004174	0	0,00111	0,000779	0	0	0	0	0	0	0	0	0	0,000875	0	0
Paracoccus siganidrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001163	0	0	0,00068	0	0	0	0	0	0,001819	0	0	0,000837	0	0	0	0,000705	0	0	0,003382	0	0,001304	0,000735	0,002892	0	0,000831	0	0	0	0	0	0	0,00116	0	0
Paracoccus solventivorans	0	0	0	0	0	0	0	0	0	0	0,000723	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000683	0	0	0	0	0	0	0	0	0	0,001286	0	0,00091	0	0,001488	0	0	0	0	0	0	0	0	0,000716	0	0
Paracoccus sphaerophysae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001992	0	0,001266	0,001505	0,000902	0	0,000687	0	0	0	0	0	0	0,000761	0	0
Paracoccus subflavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001479	0	0,000951	0	0,003135	0	0	0	0	0	0	0	0	0	0	0
Paracoccus sulfuroxidans	0	0	0	0	0	0	0	0,000711	0	0	0,000778	0,00075	0	0	0	0,001302	0	0,001802	0	0	0	0	0	0	0,001811	0	0	0,001455	0	0,000951	0	0	0	0	0,003973	0	0,002687	0,0025	0,000744	0,000688	0,000754	0	0,000821	0	0	0,000715	0	0,002459	0	0
Paracoccus suum	0	0,00082	0	0	0	0	0	0	0	0	0,000945	0	0,000702	0	0	0,001721	0,000691	0	0	0	0	0	0	0	0,001744	0	0	0,001947	0	0	0	0	0	0,000786	0,00368	0	0,001505	0,001679	0,002402	0	0	0,000785	0	0	0,000733	0	0	0,001037	0,000804	0
Paracoccus thiocyanatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001352	0	0,000972	0	0,000721	0,000901	0	0	0	0,000732	0	0	0	0,000813	0	0
Paracoccus tibetensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001186	0	0	0	0,000834	0	0	0	0	0,00092	0	0	0,001505	0	0	0	0	0	0	0,003208	0	0,000922	0,001514	0,000924	0	0,000716	0	0	0	0	0	0	0,000946	0	0
Paracoccus yeei	0,000831	0,000838	0	0	0	0	0,000679	0,001822	0,001133	0,000688	0,001141	0,000817	0	0,000836	0,001583	0,001651	0	0,001601	0,000698	0	0	0	0	0,000703	0,002206	0,000767	0	0,002434	0,001031	0,00159	0,000921	0,001641	0,001175	0,000982	0,005107	0	0,002026	0,002899	0,020136	0,001865	0,002325	0,001596	0,00113	0,000689	0,001551	0,00078	0	0,00362	0,000774	0,001058
Paracoccus zeaxanthinifaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus zhejiangensis	0	0,000794	0	0	0	0	0	0,000836	0	0	0,000801	0,001417	0,000745	0	0	0,001767	0	0,000921	0,000787	0,000799	0,000803	0	0	0	0,002017	0,00078	0	0,002108	0,001621	0,001588	0	0,000726	0	0	0,00649	0	0,002286	0,002523	0,001217	0	0,005992	0,000745	0,001558	0	0	0	0	0,002126	0	0
Paracraurococcus ruber	0,002959	0,001855	0,005005	0,004917	0,005183	0,000718	0,001888	0,00677	0,002237	0,00302	0,005401	0,002905	0,00114	0,002209	0,001055	0,004352	0,007279	0,00501	0,002598	0,002257	0,002679	0,001319	0,003007	0,019195	0,00318	0,003322	0,00281	0,005276	0,002592	0,003314	0,004132	0,004486	0,008894	0,003252	0,002381	0,001999	0,002574	0,005517	0,012384	0,006876	0,007785	0,002812	0,002585	0,003044	0,010079	0,009169	0,001074	0,0052	0,004729	0,002533
Parafilimonas terrae	0,009022	0,004956	0,003099	0,005852	0,004281	0,001869	0,002855	0,008274	0,006577	0,003484	0,007072	0,006967	0,005553	0,009148	0,002948	0,020901	0,026098	0,006975	0,02466	0,004687	0,017848	0,008425	0,005289	0,005716	0,012084	0,007078	0,005943	0,011551	0,007729	0,006681	0,005618	0,011249	0,005062	0,003852	0,002798	0,001658	0,007375	0,008942	0,014193	0,005545	0,007032	0,012026	0,008263	0,004281	0,005846	0,005998	0,002812	0,004943	0,016763	0,005541
Paraflavitale devenefica	0,013367	0,006017	0,005977	0,006216	0,006812	0,004018	0,010198	0,006203	0,016253	0,002381	0,028572	0,023362	0,006388	0,03461	0,004078	0,047855	0,046838	0,009972	0,198549	0,005069	0,096764	0,007878	0,007132	0,006974	0,025897	0,01387	0,023207	0,014308	0,009269	0,02748	0,005512	0,047297	0,0049	0,002462	0,008142	0,00074	0,017506	0,024992	0,012981	0,008888	0,006873	0,030836	0,016146	0,004051	0,003786	0,007266	0,005557	0,004385	0,046176	0,017704
Paraflavitalea soli	0,011308	0,005183	0,005237	0,006166	0,005244	0,003787	0,008948	0,006048	0,015659	0,002523	0,028747	0,021378	0,00626	0,029662	0,003666	0,04138	0,041369	0,010279	0,175154	0,004254	0,082526	0,006666	0,006291	0,005994	0,027738	0,012251	0,018742	0,013678	0,008353	0,023333	0,00463	0,042703	0,004934	0,002714	0,007306	0,001891	0,015931	0,023008	0,012393	0,008352	0,006815	0,027236	0,014616	0,004003	0,003553	0,008053	0,004928	0,003852	0,044784	0,014986
Paraglaciecola hydrolytica	0	0	0	0	0	0	0	0	0,000701	0	0,000801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001885
Parahaliea aestuarii	0,00183	0,00077	0	0,002438	0	0	0	0,002891	0,002062	0	0,003831	0,00075	0,000702	0	0,002007	0,004174	0,001989	0	0,001127	0,003246	0,003196	0	0	0	0,001912	0,003801	0	0,002577	0,000744	0,000701	0,003006	0,001506	0,001738	0	0,002323	0	0,001828	0,003263	0	0,001087	0,000802	0,002649	0,00088	0,000722	0,002462	0,005429	0	0,002444	0,002314	0,003711
Parahaliea mediterranea	0	0	0	0	0	0	0	0,000695	0	0	0,001078	0	0	0	0,000682	0,000758	0	0	0	0,001077	0,000806	0	0	0	0	0,001391	0	0	0	0	0,00081	0,000683	0	0	0	0	0	0,000982	0	0,000762	0	0	0	0	0,000748	0,001069	0	0,000755	0,000748	0,001569
Paralcaligenes ureilyticus	0,000696	0	0,000781	0,001955	0,000772	0,002061	0	0,001681	0,002458	0,000688	0,002376	0	0	0,001024	0	0,00086	0,001974	0	0	0,001571	0	0,002368	0,003567	0,00151	0	0,000824	0,002934	0,000797	0	0	0,001784	0,000737	0,003062	0,000814	0	0,001391	0	0,001542	0	0,003276	0,000732	0	0	0,002183	0,001792	0	0,001421	0,000962	0,002706	0
Paramesorhizobium deserti	0	0	0	0,001122	0	0	0	0	0	0	0	0	0	0	0	0,001163	0,000912	0	0	0	0,001894	0	0	0	0	0,000867	0	0,00144	0	0,000699	0,001011	0,00085	0	0	0,002681	0	0,000996	0,002006	0,001082	0	0,001938	0	0	0	0	0,000781	0	0,000693	0,000771	0,000977
Paraoceanicella profunda	0	0	0	0,002243	0	0,00174	0	0,000795	0,001673	0,000819	0,002644	0	0	0	0	0,001581	0,001509	0	0	0,002527	0	0	0,002116	0,000751	0,000891	0,001083	0	0,000844	0	0	0,001084	0,000823	0,000998	0,000702	0,004158	0	0,001014	0,000749	0	0,002297	0,001475	0	0	0	0,001579	0,001516	0	0,001568	0,001988	0,001234
Paraoerskovia marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parapedobacter composti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001822	0	0,000742	0,000866	0	0	0	0	0	0	0	0	0	0,000682	0	0	0	0	0	0	0,000699	0	0	0	0	0	0	0	0	0	0	0
