genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Leeia	0,008315	0,005328	0,005939	0,012314	0,005802	0,011653	0,008004	0,015372	0,011625	0,006835	0,020325	0,007147	0,006978	0,009036	0,008284	0,009059	0,010728	0,002162	0,006688	0,012701	0,008302	0,008159	0,019856	0,005061	0,017468	0,012534	0,010963	0,007676	0,003826	0,004669	0,013393	0,006343	0,017	0,005852	0,006147	0,005082	0,014771	0,006204	0,002592	0,019307	0,009636	0,006357	0,001867	0,012611	0,014908	0,008662	0,007808	0,038035	0,012174	0,024875
Leekyejoonella	0,001024	0	0	0	0	0	0	0,003742	0	0	0,001262	0	0	0	0	0,001372	0,001496	0	0	0	0	0	0	0	0	0	0	0,002265	0	0	0	0,002224	0,001719	0	0,00302	0	0,001278	0	0,003604	0	0,002355	0	0	0,001081	0,003747	0,001659	0	0	0	0
Leeuwenhoekiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002457	0,002869	0	0,005451	0,001494	0,003449	0,002029	0	0	0,001485	0	0	0,001088	0	0	0,001128	0,003048	0	0	0,001059	0	0	0	0,001037	0	0	0	0,001499	0,001121	0	0	0	0	0,001531	0
Legionella	0,02212	0,009736	0,014798	0,049597	0,017962	0,024556	0,015435	0,042319	0,019841	0,01029	0,033486	0,019178	0,014356	0,011238	0,021551	0,03157	0,039815	0,058234	0,017599	0,016142	0,029749	0,019204	0,025559	0,023611	0,035676	0,020364	0,017645	0,027782	0,013419	0,016066	0,019925	0,023741	0,034631	0,013564	0,012115	0,013321	0,013599	0,023915	0,018684	0,060236	0,045363	0,027729	0,030563	0,01711	0,060781	0,036099	0,013546	0,031643	0,064925	0,027301
Leifsonia	0,013137	0,012399	0,047437	0,005302	0,007279	0,007531	0,003802	0,010749	0,007874	0,007859	0,010201	0,012236	0,008088	0,003026	0,005146	0,013016	0,025944	0,017661	0,016879	0,013298	0,010725	0,01066	0,009491	0,071863	0,037836	0,01275	0,010926	0,023292	0,010427	0,010255	0,018224	0,025257	0,016714	0,005493	0,018948	0,003168	0,006517	0,008424	0,053353	0,01034	0,02015	0,013624	0,015056	0,003301	0,006925	0,009839	0,00401	0,014096	0,023187	0,008408
Leisingera	0,001024	0,001726	0	0	0,001108	0	0,001185	0,003111	0,002547	0	0,003291	0,003801	0,002972	0	0,001503	0,004833	0,002967	0	0,00161	0,002499	0,002894	0	0	0	0,005196	0,001292	0	0,004375	0,002839	0,00303	0,00126	0,002474	0,001143	0,001347	0,012068	0	0,004814	0,00483	0,001127	0,002376	0,003409	0,003261	0,001327	0,001316	0,002563	0,00298	0	0,003957	0,003022	0,002944
Lelliottia	0,00422	0,001381	0	0	0	0	0	0	0	0	0	0	0	0,003227	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001922	0,005382	0	0	0,002082	0	0	0	0	0	0,002159	0,008979	0	0,008575	0	0	0	0,001728	0	0	0	0	0
Leminorella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001533
Lentibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lentilitoribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001814	0,002338	0	0	0	0	0	0	0	0,001069	0	0	0	0	0	0	0	0	0	0,001609	0	0,001424	0,001152	0	0	0	0	0	0	0	0	0	0	0,001104	0
Lentimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001256	0,004176	0	0	0	0,001261	0	0	0	0,001039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001613	0	0	0	0	0	0	0	0,001068	0
Lentzea	0,00691	0,002806	0,002364	0,003539	0	0,002373	0,001166	0,005636	0,008588	0,003018	0,009875	0,013851	0,002915	0,002355	0,003149	0,010456	0,009699	0,001181	0,027591	0,005824	0,018547	0,001754	0,003688	0,003921	0,008083	0,009928	0,003272	0,010749	0,007164	0,020147	0,00682	0,01714	0,009812	0,003481	0,038668	0,001155	0,007474	0,009856	0,016522	0,005007	0,009718	0,013743	0,001595	0,004629	0,005137	0,006301	0,004892	0,004985	0,006151	0,014746
Leptolinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001352	0	0	0	0	0,001255	0	0	0,003408	0	0	0	0	0	0	0	0	0
Leptolyngbya	0,014642	0,006325	0,104841	0,017621	0,047442	0,011039	0,044599	0,042307	0,015169	0,01694	0,024487	0,026792	0,009298	0,113553	0,007242	0,019406	0,490729	0,01127	0,015506	0,012228	0,016707	0,01104	0,012678	0,317823	0,010019	0,019489	0,019018	0,014228	0,008111	0,031689	0,012383	0,015408	0,013454	0,008118	0,013179	0,05175	0,008794	0,017121	0,02604	0,016585	0,009999	0,011083	0,006514	0,016161	0,026462	0,018726	0,010211	0,020493	0,081034	0,018783
Leptonema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001241
Leptospira	0,010793	0,004104	0,0051	0,013181	0,005846	0,006658	0,005303	0,012877	0,014308	0,004637	0,016887	0,009169	0,016066	0,006219	0,005401	0,013341	0,018986	0,003634	0,01676	0,00743	0,021477	0,005248	0,008949	0,008175	0,00999	0,018514	0,006591	0,009657	0,009019	0,01299	0,009053	0,010176	0,012083	0,005579	0,013897	0,003792	0,005262	0,016531	0,006521	0,010482	0,007581	0,012051	0,003363	0,006449	0,013993	0,015394	0,007418	0,007043	0,016954	0,025508
Leptospirillum	0	0	0	0,00106	0	0	0	0	0	0	0	0	0	0	0	0	0,002212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001022	0	0	0	0	0	0	0	0	0	0	0	0,001144
Leptothrix	0,120095	0,104087	0,053932	0,20092	0,074135	0,250851	0,182919	0,343845	0,412691	0,131369	0,330916	0,137345	0,144626	0,141346	0,110896	0,157841	0,125101	0,270899	0,107861	0,236878	0,131464	0,094633	0,388302	0,053728	0,339204	0,194449	0,1573	0,159398	0,102378	0,123829	0,227726	0,218073	0,619274	0,295793	0,116567	0,148792	0,346668	0,135109	0,042924	0,404955	0,136654	0,12087	0,104814	0,359146	0,401964	0,238765	0,209856	0,729276	0,156218	0,251105
Leucobacter	0,005342	0,001677	0,001433	0,001496	0	0	0	0,003416	0,002386	0	0,003696	0,005015	0,001052	0	0,001149	0,006986	0,004898	0,018646	0,004356	0,001772	0,004403	0,001735	0	0,006196	0,00725	0,002527	0,00144	0,00785	0,003388	0,00615	0,004403	0,008588	0,004751	0,002768	0,008002	0	0,006181	0,006951	0,022548	0,001922	0,008785	0,004648	0,008395	0,001288	0,002104	0,004093	0	0,020085	0,00386	0,004828
Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leucothrix	0	0	0,001104	0,003843	0	0,002503	0	0,002764	0,004676	0	0,004679	0,0011	0,001272	0,002207	0	0,003618	0,004418	0	0,002721	0,002447	0,003039	0,001029	0,00351	0,001156	0,002691	0,002159	0,002441	0,001273	0,00146	0	0,001476	0,001173	0,003181	0	0,00294	0	0,002851	0,002837	0	0,003623	0,0023	0,002639	0	0,002821	0,003792	0,002794	0,002712	0,001597	0,004206	0,003468
Levilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001258	0	0	0,004726	0	0	0	0	0	0	0	0	0
Lewinella	0,00599	0,003471	0,001138	0,012576	0,003233	0,002367	0,00333	0,006463	0,008442	0,001409	0,00662	0,005449	0,010196	0,004929	0,001867	0,012715	0,018995	0,00499	0,008336	0,004965	0,0093	0,004548	0,004507	0,006775	0,007615	0,005377	0,00402	0,010599	0,004658	0,009494	0,003593	0,008465	0,005051	0,001375	0,0137	0,002331	0,003976	0,010691	0,004349	0,005648	0,006819	0,006201	0,003041	0,00433	0,008577	0,004598	0,004085	0,003489	0,010094	0,006195
Liberibacter	0	0,003463	0,001888	0,003662	0,002631	0	0,001711	0,002815	0,003228	0,00154	0,003923	0,001267	0,00125	0,001045	0,002929	0,004093	0,00451	0	0	0,001053	0,002655	0,001723	0,002519	0,004234	0,00272	0,001469	0,001644	0,003808	0,001921	0,001371	0,002976	0,005609	0,002464	0,00214	0,003343	0,001155	0,003039	0,002273	0,003635	0,003231	0,003067	0,001213	0,002101	0,00124	0,004502	0,001203	0,001421	0,003279	0,004588	0
Lichenibacterium	0,087229	0,260908	0,378216	0,063914	0,361083	0,027275	0,172922	0,033228	0,077795	0,141164	0,042309	0,016019	0,016162	0,014742	0,195809	0,266377	0,037857	0,013898	0,016931	0,05025	0,056496	0,156936	0,069865	0,151243	0,006171	0,139198	0,166082	0,007546	0,239134	0,007938	0,059858	0,012622	0,017901	0,074203	0,053042	0,076136	0,017308	0,009766	0,007517	0,094724	0,0167	0,051354	0,238906	0,074026	0,0453	0,118133	0,026639	0,184659	0,037911	0,012507
Lichenicoccus	0,005128	0,009611	0,012725	0,006059	0,005494	0,002639	0,003901	0,004742	0,003474	0,00527	0,004985	0	0,001491	0,001075	0,018788	0,012175	0,003978	0,004204	0,001091	0,007551	0,001196	0,006025	0,00552	0,033099	0	0,02386	0,004956	0	0,015739	0	0,004422	0,004376	0,00569	0,009045	0	0,002191	0,00104	0,001235	0	0,008011	0	0,001923	0,028978	0,003482	0,010273	0,003635	0,001074	0,017512	0,006126	0,001445
Lichenicola	0,013672	0,039015	0,014404	0,009747	0,006249	0,006357	0,008748	0,008704	0,004358	0,019932	0,006779	0	0,002039	0,002292	0,08034	0,047726	0,004179	0,019136	0	0,027531	0	0,010907	0,009272	0,035426	0	0,029977	0,00881	0,001198	0,078334	0	0,006251	0,017273	0,006759	0,040036	0,001384	0,002161	0,001424	0,002379	0,001059	0,010409	0	0,005503	0,157642	0,006133	0,013824	0,003607	0,001137	0,088009	0,007292	0,002482
Lichenihabitans	0,007487	0,016343	0,0458	0,016356	0,022167	0,004395	0,011769	0,008139	0,01036	0,006915	0,01236	0,003738	0,002258	0,005222	0,004225	0,012674	0,023338	0	0,004784	0,006048	0,00495	0,011225	0,015316	0,036009	0,003987	0,007184	0,014761	0,004641	0,011489	0,004335	0,009148	0,004334	0,011322	0,004191	0,006271	0,016331	0,006468	0,006606	0,004425	0,022636	0,006715	0,006457	0,003974	0,006424	0,013657	0,010524	0,004392	0,005347	0,018539	0,004512
Ligilactobacillus	0	0,002605	0	0,001069	0,002488	0	0,001287	0	0	0	0	0,005901	0,003076	0,003157	0,001655	0	0	0,004278	0,001743	0,004323	0	0,007858	0,002092	0,001266	0,00259	0,001793	0	0	0,00377	0	0	0,0027	0,001835	0,002541	0	0	0,001226	0,001253	0,009674	0	0,009299	0	0,00238	0,011877	0,002318	0,001381	0,004144	0,002657	0,001585	0
Lignipirellula	0,004116	0,001044	0	0,003515	0,00141	0	0	0,00733	0,004356	0,00118	0,006565	0,006628	0,001447	0	0,00213	0,012142	0,009856	0,00331	0,004024	0	0,006542	0	0,001491	0,004251	0,008114	0,004043	0	0,012203	0,002817	0,007076	0,005174	0,008182	0,004218	0,001544	0,005729	0	0,001092	0,005787	0,006039	0,003158	0,005774	0,006717	0,001773	0,002029	0,006188	0,007606	0	0,00552	0,005434	0,007975
Limibacillus	0	0	0	0,00329	0	0	0	0,001495	0,001025	0	0,00119	0	0	0	0	0,001279	0,002888	0	0	0	0	0	0,001101	0,001587	0	0	0,001155	0	0	0	0	0	0,002714	0	0,001035	0	0,001125	0,001263	0	0,001597	0	0,001099	0	0	0,004871	0	0	0	0,002826	0
Limibaculum	0	0	0	0	0	0	0	0	0	0	0,00119	0	0	0	0	0,002093	0,001366	0	0	0	0	0	0	0	0	0	0	0	0	0,001287	0	0	0	0	0,003653	0	0,001732	0,001528	0	0,001027	0	0	0	0	0,001166	0	0	0	0,00146	0,002761
Limimaricola	0,001121	0,003159	0	0	0,001377	0	0,001784	0,004261	0,003758	0	0,004388	0,004304	0,00463	0,001416	0,001818	0,005458	0,003329	0,001081	0,001467	0,003294	0,003173	0	0	0,001438	0,00472	0,001819	0	0,005152	0,003107	0,004355	0,002631	0,003029	0,002953	0,001516	0,019769	0	0,005031	0,005258	0,002767	0,002652	0,004967	0,003221	0,002092	0,002393	0,003617	0,002866	0,001074	0,004946	0,003257	0,004118
Limimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002178	0	0	0	0	0
Limnobacter	0,00143	0,00252	0,001308	0,004122	0,002851	0,005757	0,003322	0,005541	0,005345	0,001933	0,006318	0,004608	0,003989	0,003845	0,003838	0,003746	0,004124	0,001361	0,001431	0,006032	0,003579	0,003286	0,006612	0,002521	0,004222	0,003781	0,004414	0,003918	0	0,005811	0,004815	0,002025	0,007614	0,002049	0,003384	0,002762	0,003833	0,002829	0,002543	0,005349	0,002983	0,005608	0,001058	0,005337	0,005602	0,003991	0,001958	0,024076	0,005488	0,004032
Limnoglobus	0,016852	0,006752	0,013527	0,023246	0,025477	0,010212	0,005783	0,027848	0,032681	0,008078	0,052165	0,022859	0,0048	0,017517	0,004231	0,035182	0,089308	0,009812	0,023918	0,0058	0,032588	0,008228	0,011543	0,048981	0,031155	0,012431	0,012608	0,029927	0,014729	0,022738	0,016443	0,031301	0,012288	0,005441	0,00712	0,014677	0,006159	0,02988	0,023934	0,012045	0,008534	0,025471	0,008543	0,008727	0,028822	0,022505	0,005793	0,015136	0,057243	0,01965
Limnohabitans	0,109678	0,100735	0,049864	0,149734	0,088543	0,134298	0,130165	0,19186	0,195704	0,092571	0,220933	0,119325	0,174973	0,13776	0,087892	0,11859	0,095987	0,117881	0,091826	0,185974	0,115393	0,109667	0,202407	0,069715	0,154251	0,153654	0,153525	0,131863	0,097612	0,083472	0,14724	0,106292	0,255761	0,201866	0,168178	0,090134	0,30686	0,130252	0,054228	0,216305	0,123568	0,106825	0,077554	0,181303	0,184904	0,106959	0,131231	0,192865	0,131434	0,128982
Limnoraphis	0	0	0	0	0	0	0	0	0	0	0	0,001566	0	0,003876	0	0	0,006435	0	0	0	0	0	0	0,004093	0	0	0	0	0	0,001685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001638	0
Limnothrix	0	0	0	0	0	0	0,001195	0	0	0	0	0,014739	0	0,004397	0	0	0,012568	0	0	0	0	0	0	0,003422	0,001744	0	0	0,004536	0	0,019301	0	0	0	0	0	0,001325	0	0,010915	0,006797	0	0	0	0	0	0	0	0	0	0,002813	0
Limoniibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001232	0,001291	0	0	0	0	0	0	0	0	0	0	0,001188	0	0	0,001964	0	0	0	0,00158	0	0,001499	0,00105	0,001082	0	0,002491	0	0	0	0	0	0	0	0	0
Limosilactobacillus	0	0	0	0	0	0	0	0	0	0,0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001528	0	0	0	0	0	0	0	0	0
Lishizhenia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001306	0	0	0	0	0	0	0	0	0	0,001716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria	0,001121	0,00177	0,006776	0,001589	0,004052	0,002481	0,003233	0,001428	0	0	0	0,019568	0,001954	0,00529	0,001769	0,002574	0,001063	0,004202	0,0033	0,002542	0,001083	0,016185	0,002249	0,002674	0,014748	0,002129	0	0	0,00328	0,002434	0,001373	0	0,001082	0,001639	0,001517	0,003715	0,002218	0,003016	0,01921	0,001318	0,004249	0,001427	0,001851	0,024891	0,004028	0,003943	0,00267	0,002046	0	0,002219
Litoreibacter	0,002436	0,003883	0	0,003444	0,002847	0	0,002278	0,004458	0,004809	0	0,004526	0,004733	0,006098	0,003258	0,003389	0,009012	0,005501	0,001341	0,003822	0,00435	0,00437	0	0,002893	0,001451	0,007727	0,002327	0	0,006202	0,005596	0,004605	0,003456	0,004033	0,003476	0,003213	0,020916	0	0,006726	0,007014	0,002714	0,004144	0,005235	0,004906	0,002607	0,003215	0,003959	0,003759	0,001642	0,004964	0,004911	0,0044
Litorilinea	0,00504	0	0	0	0	0	0	0,004901	0,001133	0	0,001606	0,00192	0	0	0	0,00778	0,004313	0,001601	0	0	0,002057	0	0	0,001532	0,006855	0,001204	0	0,006661	0	0,002025	0	0,00432	0,001487	0	0,001574	0	0	0,004035	0,004548	0	0,006106	0	0,001149	0	0	0,0037	0	0,003091	0	0,004263
Litorimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00547	0	0,001194	0	0	0	0	0	0	0	0	0	0	0	0	0
Litorimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001209	0	0	0	0	0,001022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001117	0	0	0	0,001079	0
Litorivivens	0,004672	0,001097	0	0,004255	0	0	0	0,005649	0,002287	0	0,00593	0	0,001798	0	0,007128	0,007979	0	0	0,001073	0,00815	0,004519	0	0	0	0	0,00804	0	0	0,001431	0	0,006268	0,00166	0,001062	0	0,0018	0	0,003009	0,003489	0	0,001039	0	0,007098	0,001389	0,001052	0,004252	0,011979	0	0,002978	0,00424	0,005456
Loktanella	0,003534	0,006559	0,001125	0,00277	0,002773	0	0,005541	0,008446	0,00614	0,001048	0,007487	0,008602	0,009754	0,004809	0,006366	0,011829	0,006281	0,004386	0,00546	0,007308	0,006705	0,001065	0,002388	0,002202	0,010348	0,004286	0,001431	0,012198	0,008183	0,008288	0,004564	0,006028	0,00492	0,004925	0,07001	0	0,009539	0,010638	0,00471	0,003916	0,00808	0,008469	0,003534	0,004736	0,00568	0,004738	0,002931	0,009366	0,005733	0,005002
Longilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001163	0	0	0,003523	0	0	0	0	0	0	0	0	0
Longimicrobium	0,001063	0	0	0,00134	0	0	0	0,001211	0,001537	0	0,002023	0,001099	0	0	0	0,001034	0,004246	0	0,002903	0	0,002884	0	0	0,001736	0	0,002861	0	0,00258	0	0,001454	0,001219	0,003695	0	0	0,001177	0	0	0	0,003218	0,001666	0	0,00103	0,001405	0,001159	0,00123	0,002601	0	0	0,00248	0,001379
Longimycelium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Longispora	0,001836	0	0	0	0	0	0	0,0011	0,003695	0	0,003592	0,002337	0	0	0	0,003695	0,004918	0	0,009749	0,001131	0,005287	0	0	0,001133	0	0,001142	0	0,003108	0,001689	0,004997	0,001087	0,004711	0,004217	0	0,00911	0	0,001909	0,00252	0,004204	0	0,002554	0,004837	0	0,001027	0,00115	0,001268	0,001737	0,001147	0	0,004057
Lonsdalea	0	0	0	0	0	0	0	0	0	0	0,00104	0	0,001381	0	0	0	0	0	0	0	0	0	0,002496	0	0	0	0	0	0	0,001063	0	0	0,001361	0	0	0	0	0,001746	0	0	0,001365	0	0	0	0,001652	0	0	0,00138	0	0,003856
Lucifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001061	0	0	0	0	0	0	0	0	0	0
Luminiphilus	0	0	0	0,001133	0	0	0	0,001167	0	0	0,001907	0	0	0	0	0	0,001159	0	0	0,001564	0	0	0	0	0	0,001672	0	0	0	0	0,001049	0	0	0	0	0	0	0	0	0,001042	0	0	0	0	0,001261	0,001404	0	0	0,001197	0
Lunatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001033	0
Lunatimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lusitaniella	0	0	0,001116	0	0,002524	0	0,001348	0,001144	0	0	0	0,001869	0,001656	0,00615	0	0,001347	0,009319	0,002833	0,001302	0	0	0	0	0,003571	0,001071	0,001877	0	0	0	0,001851	0	0	0	0	0	0,002769	0	0,001219	0,001335	0	0	0	0,001421	0	0	0	0,004084	0,0028	0,003347	0,001138
Luteibacter	0,045636	1,039462	0,022305	0,129018	0,010554	0,036621	0,015106	0,023203	0,019393	0,032529	0,028015	0,006712	0,007072	0,016134	0,298568	0,020571	0,022077	0,001962	0,080958	0,048101	0,011592	3,172177	0,076546	3,460973	0,009454	0,074472	0,831945	0,008842	0,32954	0,006753	1,816068	0,038691	0,142628	0,008607	0,012545	0,010096	0,073844	0,024992	0,024006	0,033484	0,008317	0,127046	0,004199	0,034801	0,033412	0,015258	0,008833	0,0749	0,064841	0,020502
Luteimicrobium	0,001237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001395	0,001421	0	0,001056	0	0	0	0	0	0	0	0	0,001188	0	0	0	0,001155	0,001758	0	0,005324	0	0,001562	0	0,003513	0	0,001419	0	0	0	0	0	0	0	0	0
Luteimonas	0,015878	0,021133	0,010641	0,024349	0,010663	0,019984	0,010185	0,026249	0,021516	0,012504	0,033895	0,016052	0,010507	0,012774	0,008503	0,019179	0,020121	0,008657	0,016469	0,022965	0,029729	0,022702	0,02808	0,019414	0,016427	0,024285	0,018372	0,033181	0,009596	0,023213	0,06385	0,024857	0,024957	0,009865	0,034096	0,00797	0,028902	0,038741	0,121767	0,031326	0,026746	0,015153	0,008891	0,020312	0,028437	0,023664	0,010969	0,024279	0,023485	0,028674
Luteipulveratus	0,001198	0	0	0	0	0	0	0	0,002376	0	0,001322	0	0	0	0	0,001651	0,00258	0	0,001412	0	0,00133	0	0	0	0,002359	0	0	0,003397	0	0,001231	0	0,00427	0,002685	0	0,005505	0	0,002471	0	0,006534	0	0,005792	0	0	0	0	0	0	0,001027	0	0,00108
Luteitalea	0,003661	0	0,001366	0,003989	0,002154	0,003448	0	0,004402	0,003902	0	0,003786	0,002059	0	0	0,001815	0,005645	0,005472	0,002974	0,002766	0	0,004127	0	0,001595	0,002396	0,00469	0,005219	0,001027	0,00911	0,002116	0,004271	0,0032	0,006684	0,004023	0	0,003719	0	0	0,005666	0,007575	0,003062	0,00575	0,003418	0,001914	0,001545	0,003922	0,004371	0	0,004772	0,003518	0,006401
Luteithermobacter	0	0	0	0,00267	0	0	0	0	0	0	0,00104	0	0	0	0	0,001093	0	0	0	0	0	0	0,001121	0	0	0	0	0	0	0	0	0	0,001266	0	0	0	0	0	0	0,001389	0	0	0	0	0,002833	0	0	0	0,001181	0
Luteococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,029183	0	0	0	0	0	0	0	0	0	0	0
Luteolibacter	0,018825	0,015419	0,00339	0,007302	0,00356	0,001288	0,002141	0,009959	0,006225	0,00391	0,023951	0,023895	0,005124	0,001113	0,035844	0,096819	0,01096	0,015473	0,04178	0,025297	0,033193	0,004197	0,00457	0,00592	0,031779	0,035287	0,004519	0,130744	0,014082	0,026062	0,040305	0,062052	0,010706	0,007043	0,016651	0	0,003872	0,01918	0,042847	0,005452	0,015436	0,040785	0,018316	0,004029	0,0087	0,02217	0,003702	0,021994	0,011599	0,033491
Luteovulum	0,00872	0,017342	0,001074	0,005117	0,002216	0	0,012528	0,021495	0,011043	0,006559	0,017422	0,031136	0,022475	0,008275	0,015113	0,031783	0,01038	0,014596	0,013497	0,019584	0,016081	0,002623	0,002577	0,002114	0,029186	0,01258	0,001086	0,034801	0,020464	0,031303	0,012499	0,018577	0,01155	0,011557	0,034035	0	0,027512	0,032584	0,014505	0,003678	0,023694	0,020656	0,012218	0,008964	0,013784	0,016761	0,004036	0,027503	0,007438	0,014026
Lutibacter	0,003479	0,015022	0	0,004188	0	0	0,001443	0,002821	0,002703	0	0,003913	0,002915	0,003525	0,002824	0,002829	0,006543	0,008101	0,003221	0,007084	0,003273	0,006209	0,045344	0,003032	0,042594	0,005481	0,00452	0,011483	0,004627	0,00324	0,003513	0,017103	0,004782	0,004093	0	0,003814	0	0,004216	0,005178	0,004246	0,001445	0,003599	0,005364	0,003744	0,001108	0,002998	0,002461	0	0,002984	0,005844	0,005028
Lutibaculum	0,001198	0	0,001534	0,00403	0,002694	0	0	0,002973	0,00307	0	0,003603	0,001137	0	0,001194	0	0,005049	0,004984	0	0	0,001251	0,001354	0	0,001125	0,002046	0,001396	0,001616	0	0,002706	0	0,00263	0,001301	0,002367	0,002838	0	0,002128	0,001374	0,004142	0,00339	0	0,003703	0,003299	0,001202	0	0,00115	0,003954	0,003135	0	0,001205	0,004314	0,001234
Lutimaribacter	0	0,00131	0	0	0	0	0	0,001073	0	0	0,001055	0,001267	0,002206	0	0	0,002349	0,001072	0	0	0,001042	0,001147	0	0	0	0,00338	0	0	0,002953	0	0,002604	0	0	0	0	0,011115	0	0,003842	0,003592	0,001172	0	0,002444	0,002281	0,001052	0	0	0	0	0,001808	0	0,00134
Lyngbya	0	0	0,001269	0	0	0	0	0	0	0	0	0,001945	0	0,004866	0	0	0,009688	0	0	0	0	0	0	0,004773	0	0	0	0	0	0,002739	0	0	0	0	0	0,001276	0	0	0,001202	0	0	0	0	0	0	0	0	0	0,002493	0
Lysinibacillus	0,001681	0,006052	0,006053	0,004996	0,008621	0,004423	0,00547	0,004405	0,003939	0,008221	0,001511	0,007276	0,006763	0,066369	0,004591	0,002464	0,003559	0,009144	0,003435	0,001579	0,003772	0,235548	0,033125	0,003257	0,005895	0,004714	0,001848	0,003125	0,005811	0,005646	0,002832	0,00266	0,003592	0,004534	0,003011	0,007599	0,005287	0,004229	0,297018	0,011021	0,007892	0,00453	0,006261	0,387807	0,057445	0,030264	0,007621	0,005106	0,002788	0,00433
Lysinimonas	0,00228	0,001371	0,003457	0	0	0	0	0	0	0	0	0,00497	0	0	0	0,001721	0,004367	0,015321	0,002869	0,001286	0,001074	0,001184	0,002014	0,008236	0,043401	0,003286	0,002733	0,02902	0,002057	0,008906	0,002856	0,018013	0,001584	0	0,001583	0	0	0,001118	0,024726	0,003065	0,015293	0,002751	0,007005	0	0	0	0	0,01093	0,002243	0
