species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Ricasolia amplissima	0,000668	0	0	0	0	0,001112	0,000411	0	0	0	0	0	0	0,001296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickenella mellea	0,000427	0	0	0,000558	0	0	0	0	0,000432	0	0	0	0	0,000624	0	0,002418	0,000379	0	0	0	0	0	0	0,002518	0	0	0,000915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000397	0	0,000416	0	0	0	0	0
Rosellinia necatrix	0,00878	0,005083	0,005949	0,00659	0,004901	0,013649	0,009742	0,002884	0,005158	0,019504	0,002732	0,00217	0,003809	0,00961	0,000414	0,001742	0	0,002365	0,001112	0,007169	0,000819	0,007963	0,00569	0,021738	0,000416	0,001994	0,014316	0,001516	0,002513	0,00182	0,007716	0	0,003881	0,003997	0,001527	0,008203	0,004792	0,000663	0,000383	0,010007	0,007811	0,001871	0,002202	0,00671	0,003544	0,005587	0,002632	0,001869	0,003561	0,00067
Rozella allomycis	0,001579	0,001421	0,001995	0,002365	0,002579	0	0,001315	0,001716	0,000928	0,000503	0,00156	0,002911	0,002179	0,001573	0,004138	0,001891	0,004895	0,003302	0,000941	0,002921	0,001488	0,001072	0,00161	0,001358	0,001349	0,001903	0,001863	0,001832	0,001881	0,001433	0,000858	0,000471	0,002443	0,003498	0,001014	0,002605	0,001136	0,001721	0,001572	0,001325	0,001264	0,00132	0,002334	0,001869	0,001825	0,002281	0,002026	0,003316	0,002256	0,001405
Russula emetica	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001242	0	0,000558	0	0	0	0	0	0	0	0,000398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000581	0	0	0	0	0
Russula ochroleuca	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001281	0	0,000837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000633	0	0	0	0	0
Saccharata proteae	0,013207	0,006077	0,008655	0,007678	0,004769	0,015351	0,008423	0,00293	0,004261	0,017433	0,002393	0,004146	0,007413	0,010913	0,002195	0,004955	0,000467	0,003697	0,001764	0,004993	0,001604	0,021528	0,006479	0,016681	0,002044	0,002677	0,0132	0,007042	0,003932	0,002936	0,003827	0,003118	0,003812	0,004813	0,001674	0,00579	0,007576	0,001497	0,00172	0,007939	0,003718	0,003754	0,005587	0,003826	0,003395	0,003105	0,003612	0,002156	0,012196	0,001182
Saccharomycodes ludwigii	0	0	0	0	0	0,000476	0	0	0	0	0	0	0	0	0	0,001745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001057	0	0	0	0,001193	0
Saitoella complicata	0,024072	0,023932	0,030572	0,01546	0,034405	0,008178	0,025577	0,011893	0,011112	0,016313	0,002343	0,021217	0,015523	0,015148	0,018131	0,012133	0,00304	0,035461	0,011657	0,014018	0,010705	0,013965	0,012358	0,013545	0,024194	0,02844	0,016575	0,0086	0,022946	0,01868	0,008804	0,009034	0,012083	0,017102	0,011285	0,029846	0,020937	0,012161	0,002164	0,010342	0,003631	0,016336	0,02898	0,015644	0,007826	0,019985	0,027542	0,021078	0,006193	0,011064
Saitozyma podzolica	0,001746	0,000963	0,011987	0,000698	0	0	0,001297	0	0	0,001648	0	0	0	0,001137	0,003401	0,000605	0	0,001777	0	0,00073	0	0,00185	0,001268	0,003283	0	0,000415	0,001297	0,00073	0,000633	0	0,00052	0,001273	0,001603	0	0	0	0	0	0	0	0	0	0,002285	0	0,000499	0	0,000411	0,000502	0	0
Sanghuangporus baumii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001488	0	0	0	0	0	0	0	0,000657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saprochaete ingens	0	0,000557	0,000918	0,00039	0,001224	0,000414	0,000984	0	0	0,000416	0	0,00055	0,001171	0,000863	0,000483	0	0	0,001376	0	0,000486	0	0,000376	0,000445	0,000379	0,000852	0,000644	0,000785	0	0,000943	0,000448	0,000429	0	0	0	0	0,001276	0	0	0	0	0	0	0,000925	0,000415	0	0,000379	0,000645	0,000492	0	0
Scedosporium apiospermum	0,010877	0,004987	0,005639	0,006546	0,006021	0,033899	0,009924	0,003178	0,004655	0,020509	0,003041	0,00265	0,004223	0,013562	0,000391	0,001587	0,000411	0,002393	0,001179	0,007065	0,000986	0,007321	0,005269	0,010352	0,000534	0,002159	0,009697	0,002776	0,002724	0,002208	0,003667	0,000898	0,003375	0,003525	0,001434	0,005661	0,005187	0,001382	0,000541	0,005779	0,004292	0,002242	0,001886	0,006998	0,004167	0,003171	0,002218	0,002252	0,003952	0,000971
Schizophyllum commune	0	0	0	0,000565	0	0	0	0	0	0	0	0	0,000417	0,000511	0	0,001256	0,000379	0	0	0	0	0	0,000471	0,001224	0	0	0,000528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schizopora paradoxa	0,000508	0	0	0,000393	0	0	0	0	0	0	0	0	0	0,000631	0	0,002209	0	0,000856	0	0	0	0,000386	0	0,001842	0	0	0,000804	0	0	0	0	0	0	0	0	0,000385	0	0	0	0	0	0	0,00043	0	0,00046	0	0	0	0	0
Schizosaccharomyces japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schizosaccharomyces pombe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000491	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scleroderma citrinum	0	0	0	0	0	0	0	0	0	0,000521	0	0	0	0,000404	0	0,000791	0	0,000721	0,000501	0	0	0	0	0,000495	0	0,001008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000727	0	0	0	0,001042	0,000933	0	0
Sclerotinia borealis	0,067795	0,02087	0,01785	0,034033	0,018834	0,008006	0,018839	0,016868	0,011943	0,013145	0,002552	0,013895	0,021619	0,06019	0,000924	0,010784	0,003762	0,005698	0,006278	0,019388	0,007673	0,027613	0,028358	0,017195	0,002523	0,004467	0,023169	0,001463	0,008286	0,019203	0,005177	0,003211	0,00543	0,009509	0,001094	0,022685	0,020228	0,008452	0,000496	0,031691	0,001119	0,018688	0,003898	0,011912	0,015663	0,010683	0,020048	0,00212	0,018873	0,00452
Sclerotinia sclerotiorum	0,021997	0,01126	0,009753	0,010708	0,007885	0,004717	0,017191	0,006095	0,005882	0,026212	0,004221	0,007024	0,009303	0,023277	0	0,00477	0,00191	0,002061	0,002642	0,012461	0,004936	0,013595	0,013667	0,007903	0,00101	0,004265	0,009649	0,000585	0,004813	0,004878	0,005436	0,000914	0,007326	0,007736	0	0,010772	0,007259	0,002956	0	0,016344	0,000388	0,008511	0,004054	0,005594	0,006238	0,003441	0,008489	0,002294	0,008603	0,001895
Sclerotinia trifoliorum	0,020189	0,004858	0,005664	0,008868	0,00568	0,002323	0,004554	0,004364	0,003508	0,001939	0	0,003399	0,004925	0,015361	0	0,003115	0,000804	0,001384	0,002287	0,004926	0,001912	0,007226	0,007334	0,005754	0,000713	0,001237	0,005832	0,000384	0,001757	0,005476	0,001233	0,000785	0,000889	0,001952	0	0,007005	0,005464	0,002433	0	0,00774	0	0,004851	0,000821	0,003251	0,00374	0,002696	0,005497	0	0,005128	0,000749
Sclerotium cepivorum	0,029378	0,006212	0,00767	0,013446	0,00818	0,003661	0,006585	0,006909	0,004593	0,002578	0,000395	0,004701	0,007904	0,0234	0	0,003961	0,001346	0,00178	0,002715	0,00707	0,002883	0,011411	0,010278	0,006781	0,00092	0,001667	0,008048	0,000616	0,002697	0,007045	0,001678	0,001097	0,001983	0,003228	0	0,009494	0,007805	0,003433	0	0,011712	0	0,006214	0,001543	0,004894	0,005884	0,003944	0,008041	0,000476	0,008327	0,001786
Scopulariopsis brevicaulis	0	0,000422	0	0	0,000638	0,002641	0	0	0	0	0	0	0	0,001796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scytalidium lignicola	0,178331	0,044812	0,05645	0,082915	0,053647	0,028665	0,045165	0,041716	0,031791	0,017583	0,005204	0,031652	0,070568	0,150136	0,002799	0,027927	0,009996	0,013684	0,01942	0,052245	0,01929	0,080413	0,07413	0,059089	0,006881	0,011515	0,061303	0,003407	0,017823	0,046343	0,01135	0,007697	0,012294	0,020271	0,00294	0,057362	0,061591	0,021246	0,001871	0,089172	0,004646	0,039035	0,007959	0,03114	0,036749	0,026047	0,049755	0,00424	0,05426	0,011272
Serendipita indica	0	0,000502	0	0	0	0	0,000547	0	0	0,00095	0	0	0	0	0,001696	0,001744	0,001821	0	0	0,000429	0	0	0	0,002522	0	0	0,000922	0	0	0	0	0	0	0	0	0	0	0	0,047266	0	0	0	0,000899	0	0	0	0	0	0	0
Serendipita vermifera	0,000641	0,000965	0,001443	0,001257	0,001247	0	0,00051	0,000478	0,000772	0,001736	0	0,00045	0,00057	0,000861	0,001144	0,00479	0,001444	0,00058	0	0,000382	0	0,003408	0,00111	0,008038	0	0,000532	0,003778	0,000684	0,001288	0	0	0	0	0,001097	0	0,001172	0,000594	0	0,003178	0,000515	0	0	0,001262	0,000415	0,000683	0,000748	0,000442	0,000472	0,000427	0
Serpula lacrymans	0	0,000377	0	0,000403	0	0	0	0	0	0	0	0	0	0,000715	0,001213	0,001279	0	0	0	0	0	0	0	0,000667	0	0	0,000407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000563	0	0	0	0	0
Setomelanomma holmii	0,008846	0,003365	0,004387	0,003053	0,002826	0,005266	0,040733	0,002464	0,001923	0,029216	0,001069	0,008655	0,004203	0,005104	0,03815	0,002497	0,010201	0,017119	0,010453	0,002856	0,004592	0,005438	0,004227	0,008171	0,001883	0,002408	0,011128	0,058128	0,009583	0,007053	0,026343	0,013519	0,001834	0,002543	0,005593	0,003653	0,012869	0,002633	0,011303	0,003138	0,010298	0,005216	0,013586	0,002748	0,001312	0,002163	0,002362	0,001581	0,004328	0,001399
Shiraia bambusicola	0	0	0,000462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sistotremastrum niveocremeum	0,002842	0,001117	0,000516	0,001477	0,000705	0	0,000943	0,000592	0,000443	0	0	0	0,000592	0,002894	0	0,00042	0	0	0	0,001203	0	0,000843	0,001556	0,000379	0	0	0,000469	0	0	0,001567	0	0	0	0	0	0,001349	0,001531	0,000586	0	0,002136	0	0,001305	0,000409	0,000389	0,000801	0,000758	0,001487	0	0,001904	0
Smittium angustum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000409	0	0	0	0	0	0	0	0	0	0	0	0	0
Smittium culicis	0	0	0	0	0,001336	0	0	0	0	0	0	0	0	0	0	0	0	0,000432	0	0	0	0	0	0	0	0,00042	0	0	0	0	0	0	0	0,000894	0	0	0	0	0	0	0	0	0	0	0	0,00039	0	0	0,000463	0
Smittium megazygosporum	0	0	0	0,000623	0,000417	0	0	0	0	0	0	0	0	0	0	0	0,000376	0,000384	0	0	0	0	0	0	0,00038	0	0	0	0,000384	0	0	0	0	0,000685	0	0	0,000409	0	0	0	0	0	0	0	0	0	0	0	0	0
Smittium simulii	0	0	0	0,00053	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000964	0	0	0	0	0	0	0	0,00042	0	0	0	0	0	0	0	0,000954	0	0,000385	0	0	0	0	0	0	0	0	0	0	0,000414	0	0	0
Sodiomyces alkalinus	0,010584	0,005719	0,005724	0,006771	0,006291	0,023794	0,011024	0,003619	0,005456	0,023533	0,002659	0,003575	0,004262	0,012524	0,000437	0,002527	0	0,002373	0,000895	0,009035	0,001049	0,007045	0,005343	0,011445	0,000416	0,002834	0,010259	0,007151	0,003501	0,002784	0,003761	0,001706	0,003954	0,00424	0,001248	0,006695	0,00614	0,001167	0,001703	0,007997	0,002941	0,002376	0,001833	0,008206	0,004569	0,003485	0,002642	0,002517	0,00343	0,001415
Sordaria macrospora	0,013214	0,006693	0,005298	0,009653	0,010231	0,024445	0,01265	0,005059	0,005012	0,02506	0,002982	0,002309	0,004129	0,016899	0	0,002019	0	0,001853	0,000769	0,013649	0,00096	0,006284	0,005927	0,008624	0,000683	0,003985	0,012511	0,000777	0,004697	0,002275	0,004027	0	0,003685	0,004975	0,000842	0,008232	0,005568	0,001133	0	0,008259	0,002395	0,00189	0,002033	0,012056	0,006622	0,003065	0,002587	0,001921	0,003539	0,001261
Sparassis crispa	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000663	0	0,00207	0,000379	0	0	0	0	0	0	0,000502	0	0	0,000387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaceloma murrayae	0,00674	0,008871	0,015434	0,004621	0,007137	0,006484	0,047159	0,004611	0,008723	0,017256	0,002896	0,003474	0,004038	0,004741	0,003136	0,010168	0	0,029634	0,002168	0,002695	0,000505	0,009378	0,005687	0,007289	0,000673	0,002705	0,015639	0,005898	0,007062	0,001975	0,004679	0,004918	0,003828	0,007907	0,00728	0,005323	0,015783	0,002544	0,000789	0,003424	0,001431	0,002337	0,075424	0,003952	0,002811	0,00657	0,002199	0,003258	0,002927	0,001495
Sphaerobolus stellatus	0,000988	0	0,000516	0,000457	0,000437	0,000398	0,000939	0	0	0,001406	0	0	0	0,000789	0,000391	0,003023	0,000479	0	0	0	0	0,000876	0,000602	0,002401	0	0,000477	0,001257	0	0,000933	0	0	0	0	0	0	0	0	0	0	0,000376	0	0	0,000381	0	0,000607	0,000769	0	0	0	0
Sphaerosporella brunnea	0,006544	0,002346	0,004376	0,003411	0,002601	0,00258	0,002791	0,001548	0,002546	0,002504	0,000434	0,001784	0,004507	0,00554	0,000483	0,001638	0,000561	0,001837	0,000447	0,001897	0,000796	0,006282	0,003487	0,004662	0	0,001697	0,00493	0,001544	0,001353	0,001965	0,001031	0,000573	0,001768	0,001414	0	0,003119	0,002891	0,001197	0,000406	0,00394	0,000439	0,001669	0,002759	0,00149	0,001791	0,001181	0,002408	0,0011	0,002615	0
Sphaerulina musiva	0,016764	0,014031	0,015117	0,231248	0,084769	0,065695	0,030414	0,004018	0,299621	0,026068	0,005061	0,200312	0,57169	0,038934	0,016688	0,006203	0,000505	0,36285	0,009874	0,004947	0,002777	0,023868	0,807333	0,082983	0,005564	0,62849	0,171532	0,024938	0,126796	0,016826	0,090349	0,013275	0,008436	0,037733	0,007526	0,036851	0,020536	0,00507	0,00283	0,008222	0,002717	0,007903	0,106138	0,006137	0,003159	0,006866	0,014909	0,008003	0,005825	0,017598
Spizellomyces punctatus	0	0	0,000421	0,002119	0	0	0	0,0004	0	0	0,000418	0	0	0	0	0	0,001289	0	0	0	0	0	0,001555	0	0	0,000756	0	0	0	0	0	0	0,002144	0,001064	0	0,000834	0,00052	0	0,000879	0,000518	0	0	0	0	0,000518	0,00049	0	0,000392	0	0
Sporidiobolus salmonicolor	0,000454	0,000583	0,000982	0,000908	0	0	0,00068	0	0,000414	0,001561	0	0	0	0	0,001058	0,001256	0	0,002013	0	0,000429	0	0,002866	0,002221	0,001254	0,001706	0,000672	0,002229	0,000675	0	0	0	0,000634	0	0,000566	0	0	0	0	0	0,000425	0	0	0,003475	0	0	0	0	0,001029	0	0
Sporisorium graminicola	0	0,000938	0	0	0	0	0	0	0	0	0	0	0	0	0,002298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sporisorium reilianum	0	0,000829	0	0	0	0	0	0	0	0	0	0	0	0	0,001655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sporisorium scitamineum	0	0,000717	0	0	0	0	0	0	0	0	0	0	0	0	0,001287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000508	0	0	0	0	0	0	0	0	0	0	0	0
Sporormia fimetaria	0,008351	0,002885	0,003455	0,0042	0,002662	0,005781	0,003419	0,001057	0,002078	0,005838	0,000812	0,004831	0,004738	0,004719	0,00158	0,002533	0,000978	0,003925	0,001792	0,00203	0,00253	0,004396	0,002462	0,005583	0,000917	0,001243	0,005031	0,004569	0,003988	0,001659	0,002689	0,001822	0,001807	0,002125	0,000636	0,002066	0,003731	0,000896	0,001056	0,00272	0,002919	0,002092	0,002866	0,001886	0,001305	0,001693	0,001266	0,001027	0,004808	0
Sporothrix brasiliensis	0,001149	0,000979	0,000994	0,001102	0,001175	0,003476	0,002132	0	0,001125	0,003726	0,000416	0,0005	0,001053	0,002062	0	0	0	0	0	0,001363	0	0,001297	0,001134	0,001254	0	0,000409	0,002302	0	0,000487	0	0,000497	0	0	0,000758	0	0,001394	0,000483	0	0	0,001206	0	0	0,000628	0,001452	0,000416	0,00039	0	0	0	0
Sporothrix insectorum	0,01531	0,008289	0,006906	0,011476	0,011168	0,027567	0,019273	0,005086	0,00785	0,037529	0,004898	0,002967	0,005712	0,018081	0,00038	0,002471	0,000505	0,002389	0,000716	0,014741	0,001306	0,009744	0,007909	0,013551	0,000564	0,004265	0,016944	0,001544	0,004382	0,002742	0,006157	0,000576	0,005482	0,006883	0,00126	0,010725	0,006367	0,001489	0	0,011017	0,003675	0,002529	0,002449	0,012958	0,007337	0,004042	0,003293	0,003166	0,004939	0,002398
Sporothrix schenckii	0,003156	0,001811	0,001551	0,002764	0,002058	0,008223	0,003525	0,001067	0,002268	0,006839	0,000548	0,000442	0,001473	0,004555	0	0,000454	0	0,00054	0	0,002795	0	0,002278	0,002033	0,003308	0	0,000758	0,004604	0	0,000949	0,000504	0,001224	0	0,001252	0,001854	0	0,002576	0,001337	0	0	0,002252	0,000883	0	0,000453	0,002618	0,001387	0,000512	0,000474	0,000457	0,001454	0
Stachybotrys chartarum	0,003741	0,00199	0,002513	0,002515	0,002312	0,025015	0,004479	0,001254	0,002105	0,007724	0,001096	0,001409	0,001969	0,006668	0	0,000556	0	0,001565	0	0,002844	0	0,005123	0,002612	0,005789	0	0,001219	0,00531	0,003267	0,001319	0,000588	0,0022	0	0,001209	0,001375	0,000412	0,003329	0,0025	0	0	0,002812	0,002069	0,000652	0,001088	0,003503	0,001423	0,001545	0,000663	0,002281	0,001818	0
Stachybotrys chlorohalonata	0,002491	0,001139	0,001675	0,001282	0,001039	0,01276	0,002042	0,000397	0,001476	0,005151	0,000453	0,0004	0,001055	0,002969	0	0	0	0,00046	0	0,001636	0	0,002632	0,00137	0,003499	0	0,000446	0,003635	0,00168	0,000565	0	0,001434	0	0,000433	0,000982	0	0,002156	0,001003	0	0	0,001798	0,000507	0,000446	0	0,001731	0,000489	0,000379	0,000411	0,001248	0,00113	0
Steccherinum ochraceum	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000582	0	0,000651	0	0	0	0	0	0	0	0,000512	0	0	0,000384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stemphylium lycopersici	0,007418	0,002907	0,003702	0,002898	0,001811	0,005359	0,005371	0,002999	0,003532	0,013195	0,000982	0,007023	0,004946	0,003972	0,003723	0,002018	0,00047	0,027828	0,002514	0,002222	0,003164	0,005336	0,003021	0,004581	0,002963	0,003967	0,009403	0,049357	0,008322	0,003344	0,003942	0,018764	0,003191	0,00541	0,003131	0,005348	0,005963	0,002519	0,018662	0,002529	0,004843	0,002136	0,006884	0,003632	0,001491	0,001547	0,002837	0,003055	0,007124	0,001853
Stereum hirsutum	0,000748	0	0	0,000405	0	0	0	0	0	0,001046	0	0	0,000395	0,003001	0	0,002232	0,000379	0	0	0	0	0,000447	0	0,001674	0	0	0,001261	0	0	0	0	0	0	0	0	0	0,000594	0	0	0	0	0	0	0	0,001361	0	0	0	0	0
Stylonectria norvegica	0,002454	0,001044	0,000634	0,001442	0,00131	0,049229	0,002222	0,000397	0,001026	0,005084	0,00051	0	0,000526	0,007681	0	0	0	0,001193	0	0,001089	0	0,002116	0,00119	0,002369	0	0,000474	0,002075	0,001382	0	0,000671	0,001225	0	0,000524	0,000982	0	0,001182	0,000706	0,000414	0	0,001624	0	0	0	0,00311	0,000787	0,000847	0	0,001435	0,00129	0
Sugiyamaella lignohabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001064	0	0,000417	0	0	0	0	0	0	0,000427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suhomyces tanzawaensis	0,000935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suillus lakei	0	0	0	0	0	0,001026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suillus plorans	0	0	0,001104	0	0	0	0	0	0	0	0	0	0	0	0	0,000488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sydowia polyspora	0,002885	0,00199	0,001282	0,001776	0,000504	0,00684	0,001339	0,000407	0,000507	0,002658	0,000699	0	0,000601	0,00095	0,001544	0,006817	0	0,001645	0	0	0	0,001632	0	0,000497	0	0	0,00494	0	0,001124	0	0,001301	0,000912	0,000522	0,003407	0,000868	0,001172	0,001263	0	0	0,001407	0	0,000446	0,003449	0	0,001341	0	0	0,000538	0	0,000917
Syncephalastrum racemosum	0	0	0,000842	0,000561	0,000386	0	0	0	0	0,000393	0	0	0	0	0	0	0,000394	0,001269	0	0	0	0	0,000418	0	0	0,000392	0,000381	0	0,000542	0	0,000486	0	0,000815	0,000596	0	0,000589	0,00052	0	0	0	0	0	0	0	0	0,000579	0,000414	0,000432	0	0
Syncephalis pseudoplumigaleata	0,000406	0	0,001523	0,001501	0,001372	0	0,000395	0,000758	0,000378	0,00059	0,000397	0,000971	0	0	0	0,000777	0,001146	0,001657	0	0,00039	0	0	0,000936	0,000965	0,000859	0	0,000394	0	0,000565	0,00043	0,000486	0	0,000624	0,001132	0	0,001244	0	0,000876	0,001072	0,000415	0,00042	0	0,00109	0,000415	0,000897	0,001448	0	0,000495	0,00041	0
Synchaetomella acerina	0	0	0,000739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000409	0	0	0	0	0	0	0	0	0	0	0	0	0
Synchytrium endobioticum	0,00056	0,000997	0,003892	0,010403	0,003301	0,000903	0,001117	0,001979	0,001859	0,004067	0,004407	0,002524	0,001134	0,000883	0,001772	0,001316	0,003771	0,001905	0	0,001156	0,00088	0,000422	0,003755	0,002081	0,001645	0,001956	0,001253	0,001313	0,001324	0,001418	0,002533	0,000526	0,005493	0,003744	0,000494	0,011773	0,001602	0,00109	0,001375	0,002052	0,000907	0,000876	0,001308	0,001928	0,003208	0,002174	0,001828	0,001802	0,002197	0,000992
Synchytrium microbalum	0,002155	0,001203	0,01253	0,023992	0,006906	0,002974	0,001405	0,002784	0,002547	0,007773	0,008983	0,002978	0,001838	0,002409	0,001968	0,002653	0,008539	0,002317	0,000501	0,001533	0,001547	0,000624	0,007634	0,004581	0,001822	0,007311	0,003066	0,001902	0,002141	0,001801	0,004199	0,001112	0,008957	0,004528	0,001476	0,025864	0,003145	0,001491	0,002659	0,013696	0,001954	0,001683	0,001549	0,002716	0,005805	0,003973	0,002537	0,002353	0,006303	0,002472
Taiwanofungus camphoratus	0	0	0	0	0	0	0,000692	0	0	0,001963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Talaromyces amestolkiae	0,006582	0,001855	0,003688	0,003391	0,002173	0,005567	0,002912	0,001549	0,001717	0,004557	0,000434	0,00055	0,002122	0,004903	0,000552	0,001232	0	0,00096	0	0,002183	0	0,006138	0,002842	0,003278	0	0,000568	0,003836	0,00091	0,001057	0,000867	0,001506	0	0,001181	0,001209	0	0,003494	0,001825	0,000388	0	0,003379	0,000489	0,001099	0,000734	0,001669	0,001455	0,00098	0,000916	0,000693	0,001932	0,000388
Talaromyces atroroseus	0,006277	0,002662	0,00483	0,004031	0,003207	0,006749	0,003665	0,001859	0,001735	0,006385	0,000945	0,001491	0,002974	0,006607	0,00046	0,001611	0	0,001192	0,000955	0,002768	0,000429	0,008885	0,003808	0,004997	0	0,001449	0,005093	0,001386	0,001573	0,002095	0,002153	0,000508	0,001887	0,001666	0	0,003482	0,003519	0,000589	0	0,004441	0,000643	0,001219	0,001618	0,00222	0,002105	0,001248	0,002084	0,001037	0,003349	0
Talaromyces cellulolyticus	0,001068	0,000406	0	0	0	0,002021	0	0	0	0	0	0	0	0,001595	0	0	0	0	0	0	0	0,000993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Talaromyces islandicus	0,004747	0,001774	0,0034	0,002601	0,002358	0,00554	0,002877	0,001322	0,002046	0,003716	0	0,001335	0,002551	0,004454	0	0,001093	0	0,001068	0,000537	0,002527	0,000426	0,004995	0,003362	0,004291	0	0,000521	0,004104	0,001185	0,001392	0,000951	0,001731	0,000425	0,001373	0,001209	0	0,002616	0,002527	0,000405	0	0,003201	0,000684	0,000961	0,001217	0,001854	0,00135	0,001069	0,001656	0,00069	0,001988	0
Talaromyces marneffei	0,005478	0,00388	0,005903	0,004574	0,005231	0,011034	0,006701	0,002113	0,003493	0,013191	0,001511	0,00334	0,005971	0,006871	0,004431	0,00174	0	0,003429	0,001258	0,004496	0,00163	0,007966	0,004934	0,007133	0,003996	0,003595	0,007116	0,005494	0,003725	0,001694	0,003498	0,00181	0,003666	0,003374	0,001243	0,005505	0,003323	0,000586	0,000609	0,006364	0,002502	0,002189	0,004937	0,004389	0,002336	0,001929	0,00277	0,002168	0,0028	0,001171
Talaromyces pinophilus	0,000828	0	0,000816	0,000416	0	0,001311	0	0	0	0,000459	0	0	0	0	0	0	0	0	0	0	0	0,00106	0	0,000662	0	0	0	0	0	0	0	0	0	0	0	0,001325	0	0	0	0,000621	0	0	0	0	0	0	0	0	0	0
