species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Octadecabacter arcticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Octadecabacter ascidiaceicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Octadecabacter temperatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oecophyllibacter saccharovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ohtaekwangia koreensis	789	2384	1481	772	133	1093	740	3609	1743	391	2787	1103	1018	1108	902	8094	4445	192	3604	209	26236	1595	612	1884	1160	1596	1016	4268	424	3555	3888	21006	1260	100	10420	67	1828	8915	4391	2499	1623	6605	8843	1193	3612	337	210	1121	2398	3510
Okeania hirsuta	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	0	665	0	0	0	0	0	0	516	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0
Okibacterium fritillariae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	1883	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0
Oleiagrimonas soli	0	0	0	0	0	403	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	483	273	94	0	0	224	0	0	0	340	0	0	0	0	0	0	0	0	593	0	0	0	250	0	35	0	0	257	0
Oleiharenicola lentus	370	717	18845	2769	749	4528	562	4990	3179	460	1978	579	407	1344	1554	2697	6105	140	397	161	4111	1104	3238	4860	678	1170	2143	5382	224	2524	2394	4902	3443	139	4916	522	647	2902	1292	21966	1306	1063	805	1318	6291	408	211	2352	3956	3218
Oleiphilus messinensis	0	0	0	0	0	0	0	254	27	0	319	0	0	0	0	540	0	0	42	0	380	0	0	0	0	501	0	0	0	0	269	0	0	0	0	0	0	29	0	0	0	232	0	0	243	102	0	220	218	287
Oleisolibacter albus	82	0	618	1359	103	1533	67	1561	656	27	1166	0	33	265	229	702	680	0	106	91	815	414	1025	740	83	732	988	546	27	269	703	440	1382	31	1005	0	388	763	430	2112	512	389	0	552	5155	290	0	421	843	517
Oleispira antarctica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	33	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0
Oligella urethralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0
Oligoflexus tunisiensis	186	1272	313	652	93	708	449	5152	715	309	1532	1043	1007	741	2260	2104	5060	92	212	223	2912	0	521	591	252	1410	315	5281	261	5664	1583	39427	1028	116	1392	0	352	925	4468	960	1819	970	1369	1079	3539	225	82	3334	943	2004
Oligotropha carboxidovorans	79	0	634	388	88	407	0	867	416	0	791	58	0	0	0	1220	832	0	86	22	592	0	330	714	51	341	313	667	0	330	603	856	456	0	449	28	606	617	496	1233	556	388	272	287	1426	132	0	406	650	427
Olivibacter domesticus	0	0	0	0	0	0	0	0	0	0	47	0	0	55	0	525	568	0	220	0	873	1586	0	0	43	0	309	0	0	245	0	1115	0	0	0	0	0	25	392	0	0	208	318	0	0	0	0	0	313	0
Olivibacter sitiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	503	0	149	0	666	603	0	0	38	0	0	0	0	0	0	652	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	52	0
Opitutae bacterium	256	434	3180	2785	193	1799	439	4986	1426	492	2129	716	754	608	1930	3376	4452	169	388	258	4533	681	1154	1227	758	1156	767	4686	195	1678	2082	8654	2515	171	1222	166	680	3025	1416	11583	2070	1067	855	1316	5114	442	159	4705	1533	2471
Opitutus terrae	265	279	5165	2592	271	2912	499	4659	1753	361	2081	365	471	448	1035	2255	5346	87	403	130	3699	801	1835	1546	398	1320	1192	2924	156	1337	1817	4013	2770	122	1576	190	347	1556	811	9705	1484	821	525	1588	5372	375	195	2165	1665	1952
Oricola cellulosilytica	0	0	0	31	0	0	0	0	294	0	326	105	0	227	0	96	665	0	46	20	394	0	0	0	0	226	0	577	0	319	0	0	0	0	1619	0	561	351	0	361	434	52	0	0	269	0	0	222	428	0
Oricola thermophila	39	0	0	270	112	0	0	251	434	0	40	132	35	212	0	481	647	0	0	23	614	0	30	219	73	269	0	609	0	333	0	0	0	0	1494	0	688	364	0	414	494	207	0	0	311	27	34	258	481	254
Ornatilinea apprima	0	0	0	0	0	864	0	0	0	0	0	0	0	0	0	0	65	0	0	0	473	0	0	0	0	231	0	0	0	0	0	0	50	0	0	0	0	532	0	0	234	0	0	0	0	37	0	0	0	50
Ornithinibacter aureus	399	0	0	0	0	0	0	0	301	0	352	690	334	0	817	908	95	920	106	79	1312	0	0	0	388	632	0	14504	38	3739	595	21963	2188	108	1642	0	733	3028	34337	0	6642	675	2837	0	250	108	0	9679	0	644
Ornithinicoccus halotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	430	0	266	0	510	0	282	0	0	0	0	0	0	0	0	0
Ornithinicoccus hortensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	31	0	0	0	0	0	0	0	0	220	0	0	0	571	53	0	624	0	441	21	534	0	398	0	0	0	0	0	0	0	0	0
Ornithinimicrobium cavernae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	549	0	310	0	0	0	0	0	0	0	0	0
Ornithinimicrobium cerasi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	278	0	250	0	810	0	492	0	0	0	0	0	0	0	0	0
Ornithinimicrobium flavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	230	0	0	0	1098	0	0	0	0	0	0	0	0	0	0	0
Ornithinimicrobium humiphilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	599	0	259	0	0	0	0	0	0	0	0	0
Ornithinimicrobium murale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0
Ornithinimicrobium pekingense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	607	0	257	0	0	0	0	0	0	0	0	0
Ornithinimicrobium pratense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0
Ornithinimicrobium tianjinense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	336	0	0	0	501	0	265	0	0	0	0	0	0	0	0	0
Ornithobacterium rhinotracheale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
Orrella dioscoreae	132	777	703	635	119	1450	432	1417	623	294	2069	127	52	478	303	730	420	34	113	161	668	911	1242	261	86	1039	1362	698	29	319	1168	838	1583	71	776	41	525	379	62	1977	609	326	259	1540	1698	96	97	1031	883	593
Oryzihumus leptocrescens	117	299	0	0	0	0	0	833	783	36	606	155	0	0	0	1246	742	36	153	0	1777	0	0	285	189	402	0	2145	55	389	556	2800	779	73	2158	0	1913	687	5241	0	2232	660	0	307	517	101	35	843	53	493
Oryzisolibacter propanilivorax	181	1154	682	1083	101	2756	654	2558	1056	452	2850	174	679	595	691	983	386	143	141	242	950	1212	1919	441	257	1202	1702	1435	84	423	1544	1301	1872	121	1338	88	1220	576	582	3395	1028	444	572	2618	3267	121	174	1874	1184	580
Oryzomicrobium terrae	158	697	764	994	124	3505	539	1897	903	298	1961	168	358	441	971	1037	911	95	125	196	1425	998	1303	408	197	1212	1300	1062	72	349	1125	1135	1739	63	1360	87	936	873	368	2809	1749	498	560	1326	2889	172	111	1842	1117	758
Oscillatoria acuminata	0	0	400	0	0	0	309	238	0	0	0	413	0	1452	0	0	2201	0	0	0	0	0	0	2091	0	0	0	0	0	1973	0	0	0	0	0	112	0	26	515	0	0	0	0	0	0	0	0	251	148	0
Oscillatoria nigro-viridis	66	0	0	0	0	0	261	7325	0	44	288	1083	0	37881	0	28563	7576	192	0	0	261	0	0	1259	60	0	239	0	0	6045	0	4578	0	0	0	390	0	25	97524	0	349	0	556	0	346	0	0	10702	639	0
Oscillatoriales cyanobacterium	1295	0	1697	608	322	1399	4465	201718	1149	4171	3239	10779	1474	1252399	788	960070	137454	934	323	172	7442	2889	547	10020	776	890	3186	2335	68	56839	693	71303	481	726	545	6235	333	5613	1179252	644	396	650	1032	3969	11171	1050	105	185595	22498	880
Oscillochloris trichoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	752	0	0	0	0	280	0	0	0	79	0	0	585	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
Ottowia oryzae	279	1652	1189	1570	222	4603	1231	4288	2035	696	3672	330	1156	1068	840	1328	720	225	236	357	1553	1815	2730	716	299	1867	2874	1724	165	597	1901	1863	3024	225	2374	130	1796	1012	597	4447	1283	805	778	3652	5372	265	318	3330	1699	1186
Ottowia thiooxydans	413	3114	1738	2228	320	5296	1751	4367	2827	899	4777	502	1723	1479	2049	2262	1257	333	438	569	2951	3062	3419	1000	520	2839	3751	3290	309	1027	2638	3380	4342	286	3554	206	2898	1768	1220	6057	2489	1369	1560	3998	5925	340	468	4531	2456	1458
Owenweeksia hongkongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	243	0	32	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxalicibacterium faecigallinarum	69	1328	329	631	102	1178	461	1143	736	331	1340	59	331	358	558	618	346	34	39	224	326	2296	1348	435	33	875	3512	602	25	33	820	1379	1120	97	242	89	371	275	572	1537	747	436	317	2079	1414	44	50	505	629	112
Oxalicibacterium flavum	81	1272	330	572	106	1769	436	1398	727	277	1598	56	348	376	544	680	364	0	104	211	408	2395	1155	425	88	878	3025	259	0	26	935	1069	1035	71	542	90	519	315	398	1701	861	383	261	2123	1779	102	74	570	674	104
Oxalicibacterium solurbis	113	1487	398	870	111	1938	448	1892	812	422	2215	60	34	393	565	820	373	0	124	239	752	2476	1646	480	95	1095	3505	356	65	35	1160	736	1245	97	565	80	442	321	356	2642	722	418	277	2747	2398	98	86	679	825	374
Oxalobacter formigenes	47	295	269	367	57	1243	0	590	403	0	647	0	0	314	233	36	383	0	53	70	271	789	493	30	30	499	834	221	0	0	445	321	588	33	0	36	253	389	38	967	456	50	0	503	968	0	0	339	433	53
Oxalobacteraceae bacterium	1145	42617	10480	4163	900	5827	6459	6074	4185	3114	5171	830	2124	2048	11879	5704	2319	1094	856	1521	8041	23584	7239	18526	666	12173	55620	13283	1541	2171	11948	51537	4717	1586	7145	399	4096	1749	17714	6981	23853	3853	31392	5390	8283	666	1490	10618	3388	2432
Pacificibacter marinus	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1233	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0
Pacificibacter maritimus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pacificimonas flava	67	1175	453	582	77	1211	354	918	741	27	1119	128	42	402	257	923	806	40	143	115	769	959	577	2789	68	700	861	653	96	329	771	1254	688	33	938	87	596	692	525	1426	697	411	334	905	1566	99	96	669	1082	565
Paenalcaligenes hominis	0	0	0	0	0	0	0	301	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	690	0	0	0	240	0
Paenarthrobacter histidinolovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0
Paenarthrobacter ilicis	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	334	42	0	0	0	0	0	0	0	0	0	5339	0	1484	0	0	0	0	0	0	0	0	0
Paenarthrobacter nicotinovorans	485	8688	10527	2175	2178	79605	5140	2663	3334	3994	305	3387	16841	2476	2411	5115	361	5180	2289	692	10305	4872	1383	938	2428	3349	5578	22112	801	4365	728	17012	1216	371	5396	1011	5573	1922	17818	10336	1596	6496	6785	12511	955	634	9614	33726	1271	3106
Paenarthrobacter nitroguajacolicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus antri	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	37	0	0	22	0	0	353	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	560	0	0	0	0	0	0	0	0	0	51
Paenibacillus azotifigens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0
Paenibacillus bouchesdurhonensis	0	0	0	237	0	702	72	505	275	21	369	46	0	69	0	0	0	42	0	68	241	0	325	0	0	0	456	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	391	473	0	0	219	0	0
Paenibacillus hemerocallicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus hunanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus nuruki	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus rhizovicinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253
Paenibacillus woosongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paeniglutamicibacter antarcticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	479	0	257	0	0	0	0	0	0	0	0	0
Paenimaribius caenipelagi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	1044	0	306	24	0	0	83	0	0	0	0	0	0	242	0	0
Paenirhodobacter enshiensis	0	416	0	0	0	0	269	620	27	0	295	144	46	0	272	475	0	0	65	66	245	0	0	0	122	232	0	790	80	39	249	258	235	29	3715	0	746	450	40	0	114	320	302	0	597	31	0	732	0	40
Paenochrobactrum gallinarii	0	0	0	0	0	0	0	262	29	0	305	0	0	0	0	43	262	0	0	0	228	0	0	0	0	263	0	0	0	42	255	0	0	0	539	0	484	273	32	299	355	0	0	0	328	55	0	0	0	39
Pajaroellobacter abortibovis	69	0	1006	704	87	1133	213	937	653	24	555	90	919	253	0	602	669	0	141	0	1263	0	508	458	0	870	0	0	81	394	465	335	1640	0	773	77	0	474	299	919	0	424	0	475	1321	129	25	0	1417	1328
Palleronia abyssalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1115	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
Palleronia marisminoris	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	40	0	0	0	26	0	0	0	0	0	235	0	0	26	0	0	0	0	0	789	0	0	0	0	0	0	0	0	0	0	0	0	216	0	48
Palleronia rufa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paludibacter jiangxiensis	0	0	0	0	0	440	0	0	0	0	51	0	0	0	0	90	787	43	109	0	1025	0	0	0	47	0	0	0	0	0	0	605	51	0	0	0	0	542	0	0	160	0	260	0	0	0	0	0	111	0
Paludibacter propionicigenes	0	0	0	0	0	1652	0	983	0	0	356	0	0	49	0	347	3899	156	51	0	1306	0	234	297	23	0	0	598	0	27	791	1207	457	26	0	0	240	583	34	857	405	0	544	0	711	83	0	237	2560	0
Paludibacterium paludis	67	275	389	665	63	3375	443	1327	626	269	1485	104	301	537	283	642	475	0	90	133	638	696	1379	276	28	857	1104	327	0	25	834	645	1438	104	519	70	416	350	0	2576	1163	295	0	1244	3042	123	44	1041	947	453
Paludibacterium purpuratum	95	579	817	795	117	11533	511	2085	737	289	1436	50	43	1236	372	729	641	0	90	159	875	995	1353	404	72	735	1256	376	29	33	1306	565	2556	401	563	40	495	388	0	5807	1402	378	0	1565	7322	171	48	2099	1708	412
Paludibacterium yongneupense	89	407	1764	1095	167	19976	658	3307	863	354	2225	118	397	13409	353	725	910	42	115	203	1036	1299	2166	414	99	863	2589	368	0	256	1923	630	4788	361	754	261	699	1012	268	63667	1728	370	0	3414	20828	338	75	1958	1381	589
Paludibaculum fermentans	442	839	8597	8010	1061	13592	890	6993	5356	633	3988	404	516	1819	1444	5058	9663	611	309	133	4082	1344	2104	5388	602	1276	2019	3928	206	1054	1815	5448	4757	278	1228	541	1219	5114	2814	11649	2669	1786	1758	2493	8770	647	518	4113	8475	1837
Paludisphaera borealis	326	609	2752	1065	250	1218	56	2720	811	378	1280	247	46	320	409	2184	2884	195	171	90	1747	872	787	6638	263	715	1365	2127	137	935	1164	2154	2006	182	808	151	619	951	2228	3903	1055	969	680	780	2847	248	72	1713	1081	920
Paludisphaera soli	95	0	1471	507	119	0	0	1280	474	28	570	164	0	0	227	1252	1469	124	106	0	1136	252	364	3213	147	512	634	1305	72	726	463	1434	840	91	619	43	320	629	1762	1531	670	514	528	365	1439	154	29	926	584	811
Panacagrimonas perspica	151	670	816	1064	122	2002	430	1885	1308	312	2092	165	607	442	375	1366	806	49	195	164	1454	870	1011	606	172	1247	1131	1102	94	366	1092	1205	1289	32	975	75	646	682	300	2725	526	619	323	1296	2779	223	131	1169	1199	794
Panacibacter ginsenosidivorans	1436	7113	1684	1960	373	1833	1906	8348	2723	1048	2531	1161	1538	3497	3083	52196	16298	1016	3129	640	23483	5259	1711	2067	1605	6780	3046	20423	1080	3224	4854	16340	1976	301	3010	105	4914	5477	12080	4000	3464	12771	7222	3388	8832	1034	338	5402	4515	8028
Pandoraea anhela	0	0	0	0	0	0	0	485	0	0	352	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	218	0	0	0	0	0	0	0	0	0	0	251	0	662	0	0	0	278	265	0	0	0	333	0
Pandoraea apista	47	0	0	257	0	368	75	602	251	23	782	0	0	0	0	0	0	0	0	40	0	0	432	0	41	487	597	0	0	0	433	268	488	0	0	0	20	0	0	824	0	0	0	771	806	0	0	347	334	64
Pandoraea captiosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0
Pandoraea cepalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0
Pandoraea communis	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	25	0	0	319	0	0	253	274	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	297	0	0	0	0	456	45
Pandoraea eparura	0	0	0	256	0	943	0	0	0	0	669	0	0	0	0	0	0	0	0	41	0	0	327	0	0	240	334	0	0	0	31	0	492	0	0	0	0	0	0	558	0	0	0	0	0	0	0	231	360	47
Pandoraea faecigallinarum	0	0	0	0	0	370	0	321	0	0	297	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	364	0	0	0	293	0
Pandoraea fibrosis	0	0	0	0	0	0	0	0	0	0	264	0	0	72	0	0	0	0	0	21	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	45	0	294	0
Pandoraea horticolens	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	328	0	0	297	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	247	0
Pandoraea iniqua	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pandoraea morbifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	43
Pandoraea nosoerga	52	0	0	233	0	0	0	809	0	0	579	0	0	58	0	0	0	0	0	0	0	504	495	0	0	274	472	0	0	0	324	0	389	0	0	0	0	0	0	832	0	0	0	432	945	0	0	226	481	0
Pandoraea pneumonica	38	0	0	315	0	0	63	0	0	0	463	0	0	0	0	0	0	0	0	28	0	247	441	0	0	269	258	0	0	0	268	0	0	0	0	0	0	293	0	893	0	0	0	242	0	0	0	262	657	51
Pandoraea pnomenusa	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pandoraea pulmonicola	0	0	0	0	0	335	0	274	0	0	280	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	549	0	0	0	289	677	0	0	216	320	0
Pandoraea soli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pandoraea sputorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	371	0
Pandoraea terrae	203	1361	1156	1230	185	2981	721	3400	1215	456	2756	151	527	566	528	1153	715	54	154	243	1009	2193	1726	533	164	1451	3125	747	75	353	1528	954	1853	140	923	149	798	1238	35	3233	701	478	349	2394	4329	175	162	1897	2495	603
Pandoraea terrigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	491	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	635	0	0	0	0	0	0	0	0	477	0
Pandoraea thiooxydans	66	357	280	486	51	1244	331	794	566	60	1169	49	45	301	0	471	306	0	46	82	239	1016	928	33	23	544	1376	233	0	0	765	382	804	92	0	26	330	574	0	1773	0	261	0	1252	923	61	73	677	1123	90
Pandoraea vervacti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0
Pannonibacter carbonis	0	0	0	353	30	0	0	311	264	0	351	0	38	0	0	49	433	0	0	0	249	0	0	235	0	321	0	469	0	28	0	0	257	0	1493	0	565	426	0	433	579	0	0	0	926	58	0	0	277	281
Pannonibacter indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pannonibacter phragmitetus	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	48	455	0	0	0	246	0	0	0	29	283	0	507	0	325	0	342	0	0	1197	0	364	345	47	0	478	0	0	0	247	0	0	279	255	234
Pantoea agglomerans	127	13220	0	666	0	705	310	0	0	22	469	189	0	0	2047	0	0	216	253	113	285	2963	586	0	0	1258	461	5605	27	1531	429	3743	391	0	0	0	1481	412	1359	262	6477	56	876	0	504	0	0	1029	0	159
Pantoea allii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	888	0	0	0	0	0	220	0	0	24	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0
Pantoea ananatis	64	1753	0	505	0	826	64	708	30	0	502	0	0	72	684	0	0	47	209	56	0	4763	658	32	0	461	601	1016	37	54	443	1968	457	0	0	31	423	1320	1066	639	2255	0	0	276	1315	37	0	634	263	137
Pantoea brenneri	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0
Pantoea cypripedii	39	386	0	240	0	368	0	0	0	0	456	0	0	0	0	0	0	0	63	32	0	2050	394	0	0	287	740	0	0	0	318	316	0	0	0	0	0	47328	362	300	680	0	0	0	615	0	0	341	374	67
Pantoea dispersa	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	1684	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	464	0	0	0	0	0	0	0	0	0
Pantoea endophytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0
