genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Piloderma	0	0	0	0	0	0	0	0	18	0	0	0	0	175	0	48	166	0	0	0	0	0	23	348	0	0	201	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	216	0	0	0	0	0
Piptocephalis	0	0	316	20	59	0	0	0	0	0	0	49	19	0	0	0	23	63	0	0	0	0	0	0	48	23	0	0	37	0	0	0	0	32	0	23	12	0	29	0	0	0	0	0	0	50	59	172	0	0
Piromyces	16	0	314	25	48	0	0	0	0	0	0	58	0	0	0	0	240	0	0	0	0	0	159	19	0	20	128	0	34	0	21	0	312	26	0	22	13	0	19	0	54	0	16	145	0	24	0	127	0	156
Pisolithus	0	0	0	0	0	0	38	0	0	21	0	0	0	210	202	85	199	0	0	0	0	0	0	260	0	0	152	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	16	0	301	0	0	0	0	0
Pithomyces	59	0	182	0	0	4358	100	0	0	764	0	133	443	0	0	23	0	49	0	0	225	0	0	0	0	0	128	227	17	0	191	0	160	31	0	0	21	0	0	504	0	0	377	0	0	0	0	0	0	0
Plectosphaerella	0	335	0	0	30	1558	0	0	0	0	0	0	0	543	0	0	0	0	0	13	0	211	21	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	213	0	0	0	0	0	0
Plenodomus	278	851	1401	610	106	1908	883	472	492	783	25	417	641	854	715	617	191	300	86	64	798	1595	453	809	89	237	3350	5520	99	659	614	1610	241	141	1423	114	570	497	549	947	873	280	892	657	593	41	88	361	435	183
Pleomassaria	3661	4877	1598	993	151	3835	1433	1083	884	1801	340	9842	11152	1458	2188	4096	262	4018	2404	406	20568	2137	964	1113	723	1558	2374	2592	438	5987	1825	1513	772	360	2733	165	4909	5022	340	1435	4125	2027	5049	1010	1355	340	136	1357	720	722
Pleurostoma	0	0	0	0	0	686	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pleurotus	660	2852	3591	2191	282	6060	1746	1668	1423	1972	303	388	1693	3075	981	1791	892	201	107	333	959	2972	1248	1318	157	638	2772	759	226	557	579	802	614	180	274	263	1006	666	296	2734	449	742	1049	1718	2542	173	264	842	1217	362
Plicaturopsis	0	0	0	0	15	0	0	0	0	0	0	0	277	240	0	59	180	0	0	0	0	135	0	247	65	0	243	0	20	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	232	0	0	0	0	0
Pluteus	18	0	0	0	0	0	0	0	0	0	0	0	0	186	0	42	191	0	0	0	0	0	0	184	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pneumocystis	44	186	462	154	43	0	0	0	0	13	0	29	227	0	19	0	153	56	0	0	0	168	133	0	15	25	217	168	18	0	0	153	23	47	0	40	0	20	0	0	0	0	179	0	0	34	28	189	35	0
Pochonia	416	1662	1650	1149	202	24971	1301	954	972	2877	103	166	869	2159	141	870	40	128	87	237	401	2960	830	1290	48	579	2850	1611	120	292	701	429	668	141	219	224	430	353	0	2233	783	269	463	2098	1552	119	117	1479	833	197
Podila	79	441	482	336	37	507	234	463	251	180	321	88	376	302	151	378	272	61	53	38	303	488	392	238	44	256	546	207	38	153	184	200	373	48	137	42	184	258	23	596	45	173	168	166	588	50	59	473	427	250
Podosphaera	42	261	207	183	18	830	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	219	237	0	0	0	139	214	0	0	0	0	0	0	0	32	17	0	0	454	0	0	0	0	220	0	0	0	0	0
Podospora	1188	6158	3548	3330	1179	25811	4738	3632	2666	11736	755	370	2439	9615	138	1660	192	181	148	1079	651	5273	2490	1732	83	2539	8382	929	361	708	2362	624	2271	462	770	684	950	409	354	6843	909	552	1163	9153	6067	267	256	1596	1482	440
Polychaeton	564	4736	3996	1363	539	14335	4093	1095	1159	2794	435	453	2264	2197	1909	1587	247	687	150	274	757	11924	1567	1345	445	1211	8174	18328	598	578	2264	4852	1124	249	3085	463	564	266	691	3684	1053	946	4332	1283	1580	230	253	2479	1472	442
Polyplosphaeria	608	1622	1715	956	167	4011	1193	681	735	1486	278	755	1224	1578	416	1251	381	328	208	116	1879	2137	775	1201	61	453	2236	2226	180	639	985	902	325	84	598	157	802	738	247	1432	1222	450	936	1038	991	108	119	427	883	221
Polyporus	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	41	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polytolypa	228	821	1279	631	120	2835	636	436	557	553	25	112	707	1075	0	650	31	32	19	98	286	1980	451	789	0	203	1342	473	61	31	348	179	70	54	0	130	256	0	0	1168	230	70	340	618	614	43	101	137	480	0
Postia	0	0	0	0	0	0	0	0	0	25	0	0	0	176	199	154	0	0	0	0	0	0	0	269	0	0	150	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0
Powellomyces	62	603	1103	716	143	0	297	951	316	469	441	224	373	190	807	431	1066	124	0	94	369	247	1039	477	64	340	710	685	83	406	336	263	1841	196	160	195	307	212	422	888	367	290	392	580	1360	146	93	774	313	244
Protomyces	194	1391	5242	1455	397	1284	1437	429	625	1151	89	182	930	312	359	667	0	400	0	81	0	1211	2278	247	0	631	4291	1015	290	18	288	3412	677	295	769	130	24	0	0	720	56	510	1557	778	808	85	51	938	0	0
Psathyrella	0	158	141	0	44	0	0	0	0	0	0	0	0	179	0	40	0	0	0	0	0	0	130	335	0	0	182	0	0	0	0	0	0	0	0	33	12	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudevernia	0	0	137	0	0	741	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudocercospora	1366	15162	13060	11034	1807	48898	19202	3558	12872	8387	1486	2388	30483	8935	8705	3248	589	2481	314	851	1967	44432	10952	2687	833	4011	55849	24028	5674	1619	12192	12175	5196	785	6817	1033	2608	926	932	9877	1810	5595	15732	3171	3748	657	923	6613	4081	1714
Pseudogymnoascus	13371	38432	45786	36134	5498	42708	24720	24293	27786	10099	3281	5370	43164	51719	1104	25854	2467	1280	2337	4397	13858	69257	22351	31011	627	5147	48571	5108	1601	9177	5211	6427	4812	1458	2733	5399	12137	9267	639	80679	3579	8741	6018	19669	28291	2183	3946	3637	25274	5049
Pseudomassariella	1736	6516	6098	4181	884	17768	6259	4343	3495	14343	1145	402	2668	8902	207	2265	401	573	175	942	916	12317	3482	9382	82	2849	18669	1211	456	913	4050	799	3112	485	2090	1008	2361	891	318	27879	15490	690	1486	9291	5832	2094	283	2085	2585	596
Pseudomicrostroma	3559	29461	1364	4250	182	1148	413	19803	25592	27596	1246	94	536	416	3582	9731	0	1039	128	179	225	3360	695	392	149	769	1619	997	6089	17	16100	2628	720	1084	1129	1056	1671	1566	22	1106	1256	9037	3777	43435	78840	588	0	66342	0	2676
Pseudovirgaria	801	1637	1908	1339	198	5231	1300	1070	981	2765	86	258	1149	1759	360	1424	42	147	83	191	552	3028	865	1421	48	527	2831	1722	181	291	800	924	469	114	460	171	453	322	237	2036	760	453	866	986	1167	102	138	520	1134	196
Pseudozyma	0	476	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psilocybe	40	142	0	278	0	0	36	0	23	0	0	0	21	250	29	86	250	0	0	0	0	148	18	455	0	16	253	0	0	15	0	0	0	15	0	15	0	0	0	0	0	0	0	0	288	0	0	0	0	0
Pterula	20	0	0	0	0	0	35	0	0	152	0	0	0	159	21	72	136	0	0	0	0	143	0	282	0	0	208	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Puccinia	626	37799	3598	659	1398	1955	9213	17915	640	854	59	927	21309	864	86706	970	372	391	97	8110	4805	5127	4633	731	3640	342	2575	6538	2334	1654	581	13307	516	4539	2355	1207	4354	262	426	1283	630	12337	32341	4814	8362	176	1486	4343	418	1375
Punctularia	0	138	137	137	0	0	43	0	17	19	0	0	0	315	29	110	145	0	0	0	0	153	0	400	0	0	476	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	338	0	0	0	0	0
Purpureocillium	499	2127	1943	1456	296	32981	1660	1224	1217	4390	412	213	946	3206	155	925	26	146	97	350	416	3427	1023	1002	62	922	3382	2390	139	305	1019	576	890	165	376	221	530	375	157	2517	709	396	617	3180	1995	161	116	2251	871	277
Pyrenochaeta	680	1704	1817	1072	161	6643	1459	854	694	1706	232	3055	1014	1732	2430	1075	385	1746	821	163	1430	3833	812	1717	992	555	4603	14796	258	14905	1282	8677	380	98	843	198	1143	7834	2367	1734	14721	776	5743	1656	1024	106	137	739	853	364
Pyrenophora	505	2497	2775	1840	192	4071	1728	906	2227	3613	370	1100	3046	1391	1488	1200	521	645	227	220	1598	3391	1013	1591	194	712	7584	22281	398	916	1427	6746	2141	206	865	280	1261	898	1345	1806	1780	718	2802	1584	1153	145	174	1044	873	295
Pyricularia	1290	6574	4959	3727	989	22037	5214	3386	3854	18275	921	477	2851	7844	263	2166	322	255	159	1079	762	6792	2977	3287	133	2805	11824	1946	414	919	3420	888	3362	694	1044	868	1140	780	246	7203	2043	682	1530	8640	6126	300	262	2282	1646	691
Pyronema	94	466	496	314	55	914	319	295	217	511	0	0	277	376	0	361	0	46	0	16	0	752	215	266	0	15	626	232	0	26	198	0	0	37	0	39	32	0	0	513	0	33	175	276	253	36	46	0	193	0
Pyrrhoderma	0	187	137	0	55	0	172	0	0	134	0	65	0	269	27	110	0	0	0	0	0	0	0	276	24	0	223	0	19	0	21	0	0	0	0	0	0	0	0	0	0	0	14	0	273	21	0	0	0	0
Rachicladosporium	1279	10962	7079	2599	1526	19959	9592	2063	2015	7511	997	1501	5817	6652	5163	2532	741	1900	565	836	1993	45581	3391	3050	1894	5397	23964	87507	1181	1853	9147	19363	3296	598	9842	1408	1593	365	3036	6389	3724	1481	13434	2274	2925	317	587	7767	2345	1118
Ramaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	524	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramularia	1925	23443	8223	2762	1854	14219	11925	12865	6678	22651	6885	1631	11902	2844	114195	2420	189	2953	201	1150	3074	19034	6237	1141	4847	15055	32544	23974	4930	2893	6637	121617	48857	1235	14241	1070	16335	723	752	6455	1269	7163	83289	3698	3285	562	8080	49318	1423	1790
Rasamsonia	305	1006	1530	887	126	3121	711	653	563	1105	43	126	612	1213	0	719	0	60	44	105	176	2073	620	716	0	296	1706	477	68	41	497	228	376	115	132	136	282	206	0	1672	251	211	390	783	861	63	83	464	623	0
Rhinocladiella	317	1200	1337	813	137	3775	1011	597	673	915	45	73	611	1144	157	710	223	86	78	92	660	2362	758	1346	0	626	1775	578	105	197	467	286	287	55	341	133	250	205	172	1453	343	278	576	665	1009	86	122	402	585	0
Rhizoclosmatium	134	606	1722	2101	242	613	630	1760	701	674	1031	418	544	176	2180	1388	1415	76	73	207	697	503	3423	619	113	894	1880	2191	215	911	830	526	5963	549	153	473	324	205	490	3712	293	458	177	1088	3732	229	109	2738	1471	567
Rhizoctonia	1442	21790	6031	7570	1756	9470	9253	9179	7516	12128	1692	2580	15166	7960	9558	10940	379	2069	1164	1763	3724	10134	4661	4847	1245	4696	9175	3196	1632	2833	1780	13112	10229	3351	4558	1272	6690	13282	2711	2343	1980	6658	8428	11144	12177	919	1732	20298	947	3833
Rhizodiscina	713	5036	3480	4022	380	11975	3015	1288	2865	4049	388	392	1684	3801	447	3072	359	298	115	291	876	5745	2271	2640	64	2720	7081	2164	251	418	1180	1202	644	180	956	313	603	526	280	3596	1475	1071	4055	1847	1958	236	245	814	2784	355
Rhizophagus	1181	18059	20901	2438	5357	3375	13666	7342	3476	4325	864	6431	9701	2253	3277	11134	843	5196	2736	1215	10107	13695	2045	2247	6031	4038	6562	5901	3044	6409	1138	9470	3563	675	12435	3090	8374	7031	13704	2978	4283	8672	9357	25227	4919	2829	5596	17636	966	6365
Rhizopogon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizopus	337	3208	2397	1904	380	4177	1471	3657	1586	1067	2901	557	1665	1192	1854	2400	1315	428	239	562	2099	6536	2514	1482	356	1800	3422	1967	257	986	6273	3237	2829	361	1644	306	1632	1131	1749	3644	1733	1184	1336	3536	4393	254	389	3275	1567	1009
Rhodocollybia	0	0	0	143	0	0	0	0	16	14	0	0	0	221	0	40	195	0	0	0	0	0	0	168	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0
Rhodotorula	211	1110	1310	535	107	400	526	416	593	1345	185	109	466	169	811	522	302	386	23	137	417	3486	1802	768	185	473	3000	1247	112	291	522	9099	344	123	385	67	211	147	957	1068	771	275	2165	658	946	62	76	1103	320	171
Rhynchosporium	17004	41008	30484	47483	4934	24341	28858	31242	16629	3255	2155	5330	15624	65297	684	30012	2582	1554	2045	4324	14735	43070	22864	13531	545	4314	28684	2291	1532	11783	3474	6519	2815	1704	1649	5329	15140	12701	147	49724	927	8071	4917	22023	33895	2610	5270	4323	26564	5975
Ricasolia	25	0	0	0	0	509	129	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickenella	16	0	0	176	0	0	0	0	16	0	0	0	0	193	0	104	0	0	0	0	0	0	0	557	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0
Rosellinia	363	1790	1891	1133	240	6267	1376	948	1101	3622	123	144	761	2031	18	685	0	107	57	259	134	2721	901	1384	14	639	4399	366	100	248	1392	0	823	140	486	292	460	231	0	3198	1663	214	456	2139	1506	225	107	572	647	38
Rozella	71	509	640	313	133	0	289	557	178	163	297	193	453	234	995	501	1264	157	47	124	474	227	230	224	63	323	570	588	76	269	30	175	496	119	198	100	220	232	299	441	231	249	364	596	779	84	96	1009	298	316
Russula	17	0	0	0	0	0	0	0	0	17	0	0	0	953	22	73	155	24	0	0	0	0	0	290	0	16	186	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	15	0	753	0	0	0	0	0
Rutstroemia	10578	25406	22814	29926	2934	14033	17181	20587	11817	4600	1614	3128	9893	41662	485	18920	1533	916	1134	2896	8736	34383	14876	10973	343	3340	25550	1583	1096	7233	2984	4120	2393	1024	1238	3344	9552	8101	112	36325	1254	5073	3560	13841	23124	1785	3060	1999	16101	3686
Saccharata	578	2146	2745	1573	235	7039	1468	972	1041	2256	286	272	1376	2206	354	1583	25	166	89	192	516	7357	946	1752	104	579	4040	2273	155	345	905	1168	595	166	535	218	523	381	228	2584	804	453	1195	1220	1483	132	155	658	1451	193
Saccharomyces	0	0	0	0	0	0	0	0	0	14	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0
Saccharomycodes	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	67	0
Saitoella	1024	8732	9827	2667	1732	3737	5710	3832	2013	2692	380	1445	3625	2985	2582	4442	569	1607	602	597	3428	4726	1931	1364	1127	1784	5088	2766	928	2291	833	3389	1846	597	3577	1120	2888	2173	372	3355	630	2835	3617	4987	3379	731	1454	6379	1268	1994
Saitozyma	235	2225	8581	622	128	903	1674	566	319	901	32	63	233	606	1853	660	207	582	38	154	163	2718	1159	2045	51	888	1767	1878	244	36	705	3238	619	100	543	71	181	0	488	743	534	299	3552	522	1097	38	62	1092	243	138
Sanghuangporus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saprochaete	0	214	288	0	64	185	188	0	0	135	0	33	288	140	21	0	0	62	0	14	0	0	17	0	27	23	0	0	24	16	15	0	0	0	0	46	0	0	0	0	0	0	28	132	0	0	42	148	0	0
Sarocladium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scedosporium	445	1767	1794	1236	269	15600	1408	1060	1070	3639	283	174	809	2483	0	684	22	108	61	256	315	2496	843	896	18	692	2983	894	108	244	745	193	718	123	453	202	478	277	24	1888	804	255	441	2232	1784	129	98	689	629	190
Schizophyllum	0	0	0	178	0	0	0	0	0	0	0	0	19	158	0	54	0	0	0	0	0	0	18	233	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schizopora	19	0	0	0	0	0	0	0	0	0	0	0	0	195	0	95	0	19	0	0	0	0	0	411	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	230	0	0	0	0	0
Schizosaccharomyces	62	236	620	251	80	0	227	130	145	221	0	69	311	177	134	290	195	94	0	44	0	259	240	199	42	27	409	316	61	162	0	178	232	65	142	67	18	15	0	0	45	174	251	163	429	48	59	235	38	188
Scleroderma	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	34	0	36	28	0	0	0	0	154	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	52	281	0	0
Sclerotinia	5081	15592	11737	14993	1471	7681	10039	10348	6648	7885	1065	1820	5522	21364	341	9908	779	459	629	1645	5195	18581	8206	5586	204	2314	13267	1067	648	3777	2612	2045	2451	747	688	1773	4672	3916	57	19820	620	3184	2546	7508	12457	835	1559	1585	8403	1879
Sclerotium	1198	2386	2428	3338	329	1678	1805	2323	1229	403	0	321	1073	4604	0	2032	72	79	138	275	924	3924	1601	1079	31	343	2467	199	110	723	293	408	273	111	0	375	1056	904	0	3753	0	526	367	1561	2513	177	342	147	1839	394
Scopulariopsis	0	162	0	0	19	1211	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scytalidium	10233	24137	25807	29012	3115	17963	17072	19650	12386	4722	1593	3005	13479	40581	587	18693	1471	868	1325	2833	8620	38125	14901	12484	407	3287	26458	1701	1019	6744	3060	4193	2264	994	1387	3090	9622	7638	334	39403	1590	4817	3324	14056	22052	1611	2848	2016	16215	3771
Serendipita	62	623	614	351	83	436	279	452	392	410	0	74	292	428	449	618	1005	69	0	61	0	1445	254	2771	27	171	1615	308	68	0	144	164	223	63	0	54	20	185	2310	218	51	164	392	353	712	47	54	210	166	0
Serpula	0	0	0	0	0	0	0	0	0	0	0	0	0	221	35	57	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0
Setomelanomma	379	1208	1400	662	122	2413	8667	800	530	1813	36	571	861	1069	11215	943	3212	786	489	116	1480	1835	619	1281	81	349	3399	18688	376	925	2124	5080	317	88	1775	139	2075	917	2631	1026	1907	947	3920	876	579	87	101	483	549	256
Shiraia	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sistotremastrum	140	644	219	442	63	0	394	387	261	15	0	61	33	765	30	429	218	0	0	60	0	547	326	630	0	0	683	0	19	58	0	0	0	29	0	60	229	263	0	818	0	79	236	325	609	39	68	0	510	0
Smittium	70	571	851	318	158	187	331	531	256	215	205	163	461	175	239	485	445	151	50	52	443	457	287	281	105	209	419	451	105	275	41	380	472	133	273	110	290	240	302	399	106	257	345	555	745	73	119	598	74	258
Sodiomyces	437	2041	1816	1247	283	10922	1501	1210	1254	4071	120	237	854	2655	19	906	0	111	50	332	338	2400	975	975	14	725	3154	2295	141	363	874	638	920	149	394	239	592	271	266	2599	568	279	460	2618	1955	144	115	770	667	227
Sordaria	532	2430	1685	1483	462	11331	1917	1665	1178	4780	309	155	879	4015	0	757	0	87	43	506	190	2170	1032	743	23	1026	3854	254	187	316	859	0	879	174	266	290	494	212	0	2758	504	245	517	3871	2804	127	121	587	731	195
Sparassis	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	89	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaceloma	288	3087	4880	874	361	2975	13571	1587	2283	2603	277	236	872	931	589	3264	0	1253	106	114	166	3159	1003	668	39	564	4792	1904	289	391	933	1837	616	273	2310	188	1041	617	35	1135	314	322	23122	1260	1265	265	102	991	476	196
Sphaerobolus	37	0	162	144	13	0	174	0	0	331	0	0	0	244	0	130	158	0	0	0	0	297	23	590	0	153	383	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0
Sphaerosporella	266	860	1391	740	118	1181	578	516	593	408	23	115	732	1088	21	577	30	83	25	77	0	2134	561	538	0	241	1509	499	54	205	221	213	278	49	0	117	270	201	0	1269	46	75	366	475	783	53	104	334	421	0
Sphaerulina	749	5003	4825	68905	5294	30056	6123	1283	86471	3035	501	12488	216963	9292	2970	1206	27	16170	473	206	901	7939	68247	3963	287	23230	52315	8050	4667	4373	25303	4991	1787	1335	2401	1262	2835	1420	331	2706	617	1539	30716	1956	1457	270	763	2440	1094	5062
Spizellomyces	93	476	1438	1349	130	0	292	1299	410	531	771	316	298	164	457	613	2065	95	51	61	558	268	1753	445	63	596	947	997	114	520	547	672	3295	246	156	257	305	359	819	1478	578	279	284	883	2160	187	78	1159	407	420
Sporidiobolus	17	187	322	16	0	0	56	0	142	362	0	0	0	0	192	54	0	95	0	22	0	949	469	53	83	24	683	218	0	0	0	244	0	19	0	0	0	0	0	132	0	0	807	0	0	0	0	315	0	0
Sporisorium	21	966	0	189	0	0	0	0	0	0	0	0	0	0	581	0	0	27	0	0	0	260	0	133	25	0	131	182	21	0	0	0	0	0	0	0	0	16	0	0	145	0	0	0	0	0	0	0	0	0
Sporormia	358	1018	1101	671	129	2649	671	349	515	873	43	306	791	997	274	829	173	177	92	83	804	1480	459	696	43	247	1541	1473	153	286	630	685	258	73	201	78	391	312	29	892	721	273	688	601	576	70	55	193	558	0
Sporothrix	1367	6626	4992	4146	1073	27781	5234	3805	3801	13949	933	483	2961	8957	280	2364	345	255	161	1140	920	7192	3147	2520	83	2759	11315	1111	382	842	3045	757	2767	533	1048	866	1236	691	163	7599	1468	787	1380	9045	6514	346	300	2088	2056	634
Stachybotrys	586	2797	2732	1742	380	42615	2325	1484	1709	5829	401	267	1430	3546	287	1120	202	208	89	438	516	5337	1513	1654	57	1094	5542	3872	182	382	1367	786	1117	252	436	449	728	445	315	3265	1266	396	752	4157	2535	192	138	3400	1001	304
Stagonospora	482	2070	3266	990	189	2832	2224	1181	734	2922	757	632	797	1641	4619	1287	1419	1599	213	184	4307	9483	968	2985	123	1275	8976	71776	515	1113	7771	15055	400	90	1120	1644	5306	697	2407	1976	5147	532	5852	1037	771	168	302	798	1171	329
Steccherinum	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	28	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stemphylium	312	1022	1184	634	88	2493	893	958	890	1815	52	454	1058	811	790	683	155	1360	127	96	1016	1810	613	725	150	443	2885	15940	314	555	876	7118	753	189	1004	194	1058	737	1351	830	1045	328	1584	1158	654	63	114	940	726	312
Stereum	28	0	0	0	0	0	0	0	0	167	0	0	0	812	0	96	0	0	0	0	0	146	0	334	0	0	394	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	682	0	0	0	0	0
Sterigmatomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stylonectria	101	361	199	287	59	22548	330	0	187	950	27	0	24	784	0	0	0	55	0	41	0	717	194	84	0	152	640	445	0	24	226	0	178	35	0	43	19	144	0	523	0	0	0	992	394	38	0	443	185	0
Sugiyamaella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	12	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suhomyces	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suillus	41	422	805	321	62	892	236	128	251	187	0	78	238	745	189	421	495	62	22	39	0	432	226	813	55	28	634	213	45	160	21	0	0	47	0	80	245	0	0	134	0	145	280	193	715	23	43	162	210	0
Sydowia	121	680	409	57	15	3129	274	0	174	477	37	0	232	178	196	833	0	77	0	0	0	552	0	21	0	0	1382	0	32	0	190	339	27	116	149	43	34	0	0	465	0	26	376	0	671	0	0	162	0	52
Syncephalastrum	0	0	270	18	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	16	0	0	0	0	0	24	0	17	0	0	20	0	24	14	0	0	0	0	0	0	0	0	26	27	130	0	0
Syncephalis	0	0	492	173	63	0	0	0	0	18	0	67	0	0	0	0	244	77	0	0	0	0	151	159	41	0	0	0	25	145	17	0	212	38	0	47	0	165	186	129	44	0	168	132	170	60	0	150	0	0
Synchaetomella	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synchytrium	151	871	5615	4261	592	1896	608	1776	743	1342	4673	420	699	991	731	1670	3027	214	82	119	866	545	2008	1084	166	974	1468	1153	154	731	1410	797	3734	312	743	1571	867	540	829	5392	580	486	488	1637	4086	265	233	1370	1762	809
Taiwanofungus	0	0	0	0	0	0	57	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Talaromyces	2282	6958	10525	7174	1129	24102	5557	5032	4168	8451	873	886	4775	9972	1270	4879	592	532	366	879	2445	16509	4781	4301	333	2104	12119	5044	517	1593	3485	2512	2347	517	1637	1149	2613	1691	549	11198	2286	1608	3049	6175	7039	497	736	2985	3916	1077
Taphrina	409	4519	15942	6473	1236	5177	4289	1221	2395	3453	560	441	2679	868	1007	1781	0	1777	104	226	569	3539	9275	463	27	1766	15236	154	816	239	1138	11233	1912	917	2280	395	202	223	21	2074	413	1563	4847	2805	2328	249	176	4692	244	310
