genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Silvanigrella	0	0	1023	1982	43	0	0	4470	39	175	688	0	0	424	1281	1852	2170	0	0	0	351	0	39	345	0	0	0	990	0	0	718	916	1233	462	0	69	0	0	0	3700	0	171	0	461	15826	34	0	364	76	869
Silvibacterium	0	0	2739	577	66	54150	99	1018	446	39	555	0	0	1778	0	0	1025	0	0	0	0	714	545	2634	0	0	416	0	0	0	874	0	496	0	0	0	0	12415	0	5296	0	0	0	781	13967	492	0	0	695	0
Silvimonas	453	2264	9044	5442	319	9864	1321	5222	2251	1004	5230	307	736	1370	1060	1907	1387	69	320	421	1781	6898	5912	1625	162	2041	17270	1234	112	532	3009	1714	3777	234	1675	296	1139	1065	531	8286	1634	1029	478	5383	12487	310	354	2509	3159	1092
Simiduia	139	0	0	605	0	0	0	1350	503	0	827	0	62	0	767	1247	559	0	0	121	716	0	421	0	0	1383	0	412	0	0	829	478	530	0	470	0	35	65	0	453	0	673	0	399	1439	233	0	494	684	731
Simplicispira	1440	10134	5701	7744	1075	19644	6670	17405	9507	3561	17618	1812	6487	4408	8649	7159	3389	1326	1179	2258	9387	10127	15002	3113	2064	9764	14169	13849	889	3263	9555	11119	17832	1127	39396	926	10341	6235	5542	24648	8668	4778	5987	17532	20169	1064	1566	16851	8368	5266
Singulisphaera	618	1618	11843	3456	802	2763	566	8200	2418	1214	2505	738	577	1059	1033	6533	8546	553	335	204	4799	2791	2158	28136	620	1685	4449	5730	386	2486	2727	5966	4054	430	2160	501	1523	2841	6139	13653	2970	2401	1920	2452	8067	647	251	4058	3576	2215
Sinimarinibacterium	319	1110	1192	1725	203	2585	628	2925	2042	418	3390	267	960	676	810	2497	1137	69	418	230	3461	1139	1475	820	232	2478	1529	1904	190	1003	1598	1813	1677	114	2378	112	1008	1763	546	3380	968	1252	457	1866	4057	509	183	1565	2212	3623
Sinirhodobacter	105	1972	0	383	0	0	1088	2176	716	43	1162	422	1097	140	939	1515	725	172	213	199	1317	1050	50	353	363	825	318	2513	221	904	1231	1619	1025	184	12411	0	2470	1578	904	531	1297	1143	1060	1243	2229	183	39	2790	798	798
Sinobacterium	0	0	0	393	0	0	0	412	0	0	514	0	0	0	563	934	0	0	0	46	534	0	0	0	0	953	0	0	0	0	582	0	0	0	0	0	0	31	0	0	0	499	0	0	377	150	0	376	379	430
Sinomicrobium	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	845	755	0	339	0	1390	558	0	0	60	0	368	0	0	340	0	1523	0	0	335	0	0	37	88	0	0	371	572	0	0	0	0	0	99	0
Sinomonas	99	0	461	0	0	0	0	405	56	0	520	0	0	0	0	715	620	0	159	0	940	0	0	653	122	352	0	1384	98	454	477	1689	478	0	1865	0	757	479	2610	0	1460	430	0	0	371	40	0	459	63	473
Sinorhizobium	593	7221	3934	3242	606	4602	2811	6178	3220	1453	5171	2102	3426	2082	5815	5770	5304	398	1056	622	11898	7228	2250	3327	1328	5237	3690	11286	796	6819	10449	11848	3089	373	12064	315	5599	6463	9120	6530	9216	3760	2003	3795	9351	857	544	8444	4085	5430
Sinosporangium	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	60	57	0	134	0	361	0	0	0	35	0	0	0	0	377	0	0	84	0	1303	0	0	0	470	0	0	0	0	0	0	0	0	0	0	373
Siphonobacter	324	2103	412	913	241	0	1304	1655	1894	77	768	801	1367	1583	590	3384	3462	301	1011	235	4780	4425	846	2327	288	932	1861	3097	212	1925	861	6116	765	131	1459	77	967	1407	1881	1711	1609	1580	1709	2285	1900	117	219	1017	1589	884
Skermanella	508	2339	5578	5057	671	5656	1401	6590	2887	856	4413	582	1177	1435	1365	5169	3952	393	654	305	4377	3017	3829	6449	505	3510	4925	6223	333	2191	3040	11793	5343	291	4189	332	2398	3781	16321	9102	28338	1893	1608	3504	18273	801	310	4424	3811	2561
Skermania	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	364	0	0	0	457	0	413	61	0	0	0	0	0	0	0	376
Smaragdicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
Smithella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	501
Sneathiella	238	1347	1815	2322	348	1859	809	3061	1879	450	2191	361	847	1032	669	2863	2585	65	406	214	2726	1103	1491	1715	288	1474	2012	2208	158	1048	1263	1764	2269	136	2572	159	1848	1833	934	3811	1438	1338	490	1544	6961	397	174	1572	2263	1315
Snodgrassella	0	0	0	45	0	1110	0	999	0	0	681	0	0	74	0	0	81	0	0	33	0	0	441	0	0	0	0	0	0	0	44	0	602	0	0	0	0	0	0	975	0	0	0	786	1363	0	0	330	426	0
Snowella	0	0	0	0	36	0	383	370	0	0	0	0	0	1198	0	0	2765	0	0	0	0	0	0	941	0	0	0	0	0	340	0	0	7387	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	153	0
Sodalis	133	711	381	801	0	2273	102	1200	502	38	1501	0	0	100	0	50	108	0	47	118	449	2332	1126	506	0	716	1177	0	0	0	1246	517	811	56	520	0	0	1242	0	2626	821	0	0	1452	2825	106	0	1051	1171	260
Soehngenia	213	3991	5133	625	1109	550	2594	1904	719	937	0	943	2763	757	954	2009	0	901	304	212	1663	1555	441	221	658	290	1126	849	551	1628	239	1293	261	166	2495	760	1533	1246	639	0	499	1797	1234	3455	603	424	1075	3132	0	1130
Solibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0
Solimicrobium	296	2657	5622	2963	375	5094	1140	3605	2526	895	4426	207	695	995	895	1902	2080	57	267	550	1581	6103	5217	1921	171	1728	7198	1051	86	56	2672	1213	3614	268	465	440	695	566	476	12932	977	1076	789	5101	5521	209	337	1411	2817	982
Solimonas	1401	5631	5544	8186	595	14339	2843	13518	10100	2328	17259	1084	3338	3095	3175	11578	4824	294	1855	1108	15689	6823	7566	3829	715	12532	7980	6974	787	3279	9190	7821	7577	514	10607	411	4091	6029	2327	16217	3705	5790	1897	11259	19572	2059	717	6608	10383	11984
Solirhodobacter	83	1792	0	46	0	0	821	2055	589	0	1106	302	802	133	718	1400	825	71	167	207	1126	0	0	326	311	691	0	2413	207	789	818	1211	798	148	3669	0	1964	1141	505	969	868	1218	977	991	1425	146	0	1861	564	626
Solirubrobacter	836	7687	2167	928	426	1765	3151	10910	2387	2770	4239	1726	4189	1148	2175	8348	2096	1164	1255	873	6902	2271	982	2139	1081	2959	1766	13066	954	5111	5391	17764	3161	372	4516	319	3614	3268	22060	1693	14113	7343	2600	5299	3522	549	1590	11333	1022	2969
Solirubrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0	0	0
Solitalea	241	1135	407	685	49	0	663	1437	801	37	691	287	579	887	503	2655	3000	190	532	113	3281	2124	445	1055	300	573	1068	2274	162	778	822	2879	546	0	980	48	871	1145	1217	1341	905	1173	1577	841	1755	130	55	543	1149	817
Sorangium	3580	4658	7243	9328	888	12432	4161	23939	21327	2051	18575	3840	17375	3988	4961	28270	15295	235	6217	783	46558	4002	5110	7376	1657	43280	4804	14504	2463	12510	9130	18632	14646	485	36091	662	4984	20369	8875	10840	5527	13322	1350	10137	23807	5425	2127	8190	23738	47998
Spelaeicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerimonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerisporangium	212	0	479	0	0	0	0	1396	779	0	1260	560	62	0	484	1671	1100	0	752	156	3322	0	39	925	232	775	0	2134	181	2187	766	3305	1021	62	5447	44	1260	1072	2010	534	1224	1434	339	543	857	149	51	957	585	1717
Sphaerobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0
Sphaerochaeta	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	112	0	0	0	377	0	0	0	63	0
Sphaerospermopsis	0	0	631	0	0	0	0	0	0	0	0	153	0	1706	0	655	2820	0	0	0	0	0	0	5320	0	0	0	0	0	807	0	0	0	0	0	50	0	0	518	0	0	0	0	0	0	0	0	0	186	0
Sphaerotilus	14190	66498	17045	73619	4364	136974	58334	149266	204835	34044	112942	14609	47111	19971	88224	389484	16430	182208	19128	23663	131307	75467	128945	12658	21754	59254	73254	67196	12372	37826	61531	335496	364429	24474	50169	4855	167833	121632	56600	159222	83541	90931	257812	453041	222545	13885	25046	675146	41899	41390
Sphingobacterium	703	6529	3287	2236	533	2883	2980	4347	3054	1620	2310	1286	3103	5553	2627	9452	8524	823	3219	761	13538	18099	1751	3193	1089	2390	4613	9215	608	4146	3595	18946	2225	339	4670	296	3594	3803	12073	4907	4695	4223	5622	6088	6211	436	509	3665	3954	3278
Sphingobium	9143	193642	32428	42426	3332	179980	40654	97692	87870	43321	99320	16019	29176	33464	38266	90083	71489	11435	19647	11513	101378	111704	36329	55926	18723	73589	69353	76490	17056	26933	145302	160855	34306	5263	89840	4012	52254	122083	109264	87560	182729	48424	75652	69602	152447	13521	7943	136805	97710	48190
Sphingomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	37	62	0	1353	0	0	0	0	0	0	0	0	0
Sphingomonas	29679	1371238	357713	189143	24497	317215	328895	265367	191268	149941	221237	39039	71627	127095	594494	299618	322049	36253	57073	44609	333806	1101999	193652	1035121	34517	437706	883811	650501	102706	91265	416005	3418899	242373	43239	440522	25128	180415	208630	635301	288449	636417	245699	1511165	208101	439936	52530	54658	458936	407697	115361
Sphingopyxis	2303	42203	10939	11440	1340	35331	12310	25384	22979	5415	19845	5311	8779	12965	10628	25318	22344	5736	5462	3334	25173	24713	9659	18522	5364	17932	16140	35024	4629	14358	25467	41645	9264	1574	37843	1543	32590	32952	50049	23080	35097	17964	27254	18697	35986	3055	3632	36295	27433	12714
Sphingorhabdus	1035	19294	4656	4671	647	14615	6158	11032	10445	1845	8237	17916	5247	7384	6037	11483	14053	8204	2440	1911	15543	7680	4251	7486	3799	8867	5341	78596	2121	103862	6149	55624	3517	641	20073	786	15908	75731	13052	9185	18391	8743	32325	8065	12514	1183	2104	14708	11072	6497
Sphingosinicella	739	13240	5510	4337	560	10358	3035	7981	6030	2108	7156	956	2023	3167	2741	7068	7743	575	1260	840	7007	10832	3896	12508	1159	5484	6750	7300	1013	2539	5974	10507	3721	377	8673	563	5146	8206	10282	9065	10049	3995	4180	5282	11436	1016	818	8443	9003	3989
Sphingosinithalassobacter	283	5018	1437	1199	125	3412	1071	2473	2182	727	2638	367	684	1105	1140	3140	2368	155	543	279	3042	4327	1135	2710	387	2241	2863	2351	475	951	2402	5742	995	113	3481	137	1604	2387	4235	2758	3802	1758	1443	2211	3774	453	303	2836	2955	1968
Spiribacter	71	0	396	705	134	0	0	1219	701	0	1063	143	59	0	0	1049	851	0	176	34	1225	346	618	533	47	688	0	638	42	429	594	488	808	39	1000	0	455	765	0	1328	472	437	0	779	1607	163	43	530	770	1064
Spirilliplanes	264	0	0	0	0	0	0	0	640	0	1907	426	0	0	402	1453	110	0	1702	81	2757	0	0	0	46	593	0	359	77	2534	44	4004	64	0	7363	0	723	67	937	0	554	1417	0	484	0	0	161	0	0	1349
Spirillospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirobacillus	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	487	0	0	0	0	915	0	0	0	0	0
Spirochaeta	57	0	426	997	0	785	0	1337	800	0	1258	0	474	0	533	735	1529	0	117	0	5584	0	0	367	0	978	0	0	0	0	601	0	1496	37	0	0	0	1663	0	1958	509	168	0	1298	4659	325	63	0	2557	560
Spirosoma	2379	24312	11213	9649	1478	5762	16977	10455	11317	7095	6346	3734	6457	10738	13241	21429	33313	4062	6099	1540	27123	43554	9528	93679	2268	7688	33468	59383	3177	10694	23475	63978	5178	802	22513	1007	7064	7892	50719	21380	44534	9327	18196	11450	19102	1111	1388	17499	11942	5534
Spirulina	0	0	658	0	42	0	646	355	0	0	0	154	0	2783	0	0	4305	0	0	0	0	0	0	1944	0	0	0	0	0	847	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	256	0
Spongiibacter	585	2420	427	3113	140	1783	184	5830	1822	421	3502	253	1634	631	5165	7583	1084	0	256	922	5487	1035	858	550	127	8267	910	1628	278	608	5079	2773	1310	64	2604	85	969	1412	508	1824	928	4608	1332	1852	5829	1736	152	3401	3139	4790
Sporichthya	133	0	0	36	0	0	0	1062	47	0	768	113	0	0	0	1063	792	0	92	0	989	0	0	468	150	450	0	1609	0	593	559	1488	727	106	1378	0	824	702	1263	464	697	568	0	401	610	136	0	584	504	604
Sporobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471	0	0	0	2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0
Sporocytophaga	247	1408	419	815	69	1277	1082	1308	1209	39	725	300	640	777	791	1796	2294	130	577	187	3435	2904	773	1259	269	535	1891	1491	139	749	636	2909	922	126	568	48	550	810	810	1951	1317	969	1324	1443	1590	112	201	443	1828	703
Sporomusa	0	0	0	0	0	1270	0	476	0	0	419	0	0	0	0	88	878	0	0	0	734	0	0	0	0	0	0	443	36	0	365	0	498	0	0	0	0	1078	396	988	236	0	0	0	1503	62	0	550	117	111
Sporosarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	333	0	0	0	0	0
Stackebrandtia	56	0	0	0	0	0	0	0	0	0	454	102	0	0	0	57	93	0	162	0	748	0	0	0	0	0	0	705	0	430	0	1004	106	0	1578	0	515	0	646	0	388	93	0	0	0	0	0	0	0	498
Stagnimonas	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	0	0	0	354	360	0	0	0	314	0
Stakelama	168	4130	1590	1222	104	3348	972	2273	1487	658	1974	225	75	779	785	1704	1718	79	290	229	1416	3839	1483	2493	237	1414	2360	1420	336	532	2044	3088	1149	153	1919	125	1111	1521	2238	2795	2423	963	1239	1736	3659	258	221	2058	2938	817
Stanieria	0	0	409	0	0	0	0	0	0	0	0	126	0	1554	0	0	2942	0	0	0	0	0	0	1609	0	0	0	0	0	649	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	156	0
Staphylococcus	864	14290	14747	2984	3637	6871	8757	5386	3981	5428	1346	3544	17264	3548	3879	7980	2052	5223	2154	883	11667	6104	1944	2576	2973	4051	6756	19827	1720	5900	1655	14095	2414	627	9153	1953	7618	4648	12071	3202	2373	8537	8971	14596	3748	1661	8451	29357	1347	5147
Stappia	420	2544	2871	3072	618	2211	1685	4744	2880	653	3667	733	1347	1784	1320	4221	5308	165	399	337	4670	2053	1732	2673	585	3206	2034	4877	334	2686	2419	3886	2590	224	10084	370	5094	4144	2269	6689	4478	2079	881	2607	8978	650	291	3147	3507	2894
Starkeya	378	2917	4215	2663	627	3275	1371	4540	2695	773	3403	660	1113	1527	1387	4199	4665	188	443	300	3700	2678	1918	3976	495	2554	2812	4434	313	2405	5075	7069	2697	228	5088	371	4048	3392	2865	6670	4252	2060	1004	2664	8163	635	263	3209	3416	2086
Stella	276	1556	3275	2673	349	3299	806	4465	1900	589	2636	391	678	1052	818	3487	2867	132	313	193	2556	1820	1995	3794	387	1270	2767	2882	179	1246	1885	2778	3359	232	1936	164	1790	2577	1628	5348	1513	1404	776	1850	10161	503	232	2301	2436	1345
Stenomitos	0	0	13742	0	216	0	1220	1391	0	457	0	142	0	3284	0	627	12280	0	0	0	0	1249	380	14820	0	0	2075	0	0	588	0	0	0	0	0	468	0	0	0	0	0	0	0	0	673	0	0	0	873	0
Stenotrophobium	180	361	801	1055	0	1364	88	1371	1476	51	1905	99	556	461	386	1603	640	0	268	120	2208	1059	923	642	0	1645	1163	582	51	464	917	727	767	0	1502	92	54	780	0	1671	362	858	0	1091	2091	271	113	573	1428	1867
Stenotrophomonas	2115	37654	5767	11046	817	16395	3912	15165	6678	5201	15550	2000	3919	5417	4658	7589	5020	1147	1702	16768	9902	604300	10936	6545	1485	9055	14228	21515	1282	4836	825656	86067	9540	623	12486	586	8354	6726	82184	19534	20334	4638	4738	15006	19827	1289	1004	16986	9196	5184
Steroidobacter	2051	6240	13235	25822	2171	24930	3340	23155	29988	3024	30664	1629	3706	6697	4115	23190	18202	638	5116	1279	41592	8359	9651	8536	1858	14687	9355	44541	1342	4821	11346	13014	9929	599	18850	740	5809	9747	6317	27403	6250	9199	3276	12243	33585	3487	1683	10848	28894	16324
Sterolibacterium	138	0	397	739	112	1884	89	1352	789	0	1055	109	489	62	1617	817	808	0	63	138	1460	745	736	0	252	1024	802	1025	36	64	588	750	1145	44	1080	50	487	900	0	2194	2013	639	855	732	1814	131	117	1533	715	699
Stieleria	96	0	0	466	0	0	339	1296	850	0	1325	455	86	368	377	1711	2567	51	243	56	2024	0	0	624	335	769	0	1982	85	1290	579	1910	95	0	2511	0	452	775	720	469	1559	774	477	423	797	146	33	460	715	983
Stigmatella	321	792	1032	1026	102	2324	593	3937	2138	43	2363	510	1012	495	605	2039	1348	0	726	157	5394	988	1022	1038	171	3531	934	1421	246	2165	1355	2927	1743	45	3510	42	667	2216	3085	2041	701	1434	0	1707	3556	536	226	951	2659	4624
Streptacidiphilus	459	1497	1676	658	42	1648	482	3362	1979	474	3084	779	505	614	1036	3432	2350	71	1517	285	5722	1264	915	2277	436	1950	1425	3979	319	3929	1980	5725	2409	254	10523	42	2313	1755	3899	2041	2261	2672	570	1765	3055	368	245	2205	1518	2969
Streptoalloteichus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus	390	2050	1484	1665	235	5182	1368	8861	1356	1804	808	399	1513	1422	763	1623	1271	2377	370	346	2077	3104	1137	1295	246	1125	2469	17664	327	911	1035	2988	1089	379	2444	219	3766	1919	2002	2182	2251	826	4291	1665	2347	217	409	2361	1053	955
Streptomonospora	66	0	0	0	0	0	0	0	41	0	59	0	0	0	0	51	88	0	119	0	390	0	0	319	0	373	0	831	0	495	0	922	110	0	1862	0	397	389	710	0	346	71	0	0	0	48	0	0	70	560
Streptomyces	12361	72148	59963	27593	9030	61219	34696	77630	53586	413873	70406	30941	65739	96353	43424	92978	56389	14336	43973	11289	164699	58285	30478	41905	16974	61562	45512	128876	10893	119818	42831	180837	52007	7498	344835	5828	67253	52759	141300	51756	77543	79956	33437	92425	79194	10467	21999	111266	36611	107680
Streptosporangium	278	828	839	448	0	495	0	1696	1078	375	1708	565	501	324	663	2082	1500	70	836	154	3770	427	583	1305	269	1165	391	2462	215	2544	1040	4224	1334	123	7247	45	1362	1280	2730	1270	1819	1681	415	1108	1634	214	168	1404	904	2170
Subdoligranulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738	0	0	0	0	0	721	0	0	0	0	0	0	0
Subtercola	109	1420	2090	464	49	541	1989	0	557	417	586	216	0	0	394	82	2366	150	211	105	670	1771	593	5012	237	422	1595	1461	200	468	1638	2074	642	50	5583	57	369	410	1797	5013	1393	480	747	475	425	117	0	805	661	475
Sulfitobacter	510	5506	2228	2316	439	2660	2952	6889	2964	792	4640	1304	3657	1783	2701	5626	4052	418	695	660	5268	1981	1858	1961	1001	3135	1935	8226	728	3517	2885	5426	3400	426	23457	195	7284	5687	2261	4579	4063	3655	2699	4016	6914	523	370	6151	3116	2772
Sulfobacillus	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	58	472	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfuricaulis	0	0	0	0	0	0	0	433	38	0	62	0	0	0	0	74	59	0	0	0	377	0	0	0	0	0	0	358	0	0	0	0	57	0	0	0	0	414	0	0	0	66	0	0	399	62	0	0	109	0
Sulfuricella	168	816	964	1048	193	2526	484	2097	1062	72	2291	218	613	609	661	1736	906	58	192	294	1427	1066	1206	435	164	1525	1273	1063	0	418	1366	1149	2007	131	992	119	864	956	0	3158	1075	643	445	1560	3021	228	61	1496	1159	862
Sulfuriferula	514	3345	3479	3578	606	8357	1952	7436	3699	1375	6278	676	2561	1956	2242	3849	3056	257	578	677	4407	5469	4924	1759	711	3357	5721	3214	306	1181	3349	3338	5529	351	2850	391	2171	2265	1057	8262	3064	1971	1246	5680	10624	536	455	4170	3255	1996
Sulfuriflexus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0
Sulfurifustis	0	0	0	376	0	0	0	458	0	0	595	0	0	0	0	646	117	0	0	0	385	0	40	0	0	339	0	390	0	0	0	0	60	0	323	0	0	356	0	821	0	0	0	0	521	87	0	0	522	375
Sulfurimicrobium	104	0	842	992	157	2218	116	1545	928	0	1204	233	1204	100	577	1017	848	56	77	125	1129	1093	1498	0	175	711	1357	1017	37	41	677	822	1449	59	439	53	588	846	0	2405	1341	80	365	930	2414	128	44	883	919	446
Sulfurimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurirhabdus	95	0	821	671	160	1679	89	1391	716	0	986	120	524	491	421	1050	824	0	165	138	1106	936	771	395	154	591	1157	871	42	0	639	556	1226	65	389	111	451	669	0	1623	674	425	0	500	1969	106	45	683	703	545
Sulfurisoma	439	407	382	641	106	2999	535	2303	946	0	1394	252	60	104	2146	1329	1122	109	142	174	2653	832	817	0	431	1198	854	1509	85	419	801	1851	1637	79	1584	103	786	1948	47	3961	8078	870	1139	1213	3293	238	146	2397	1030	808
Sulfuritalea	361	399	373	928	71	2350	481	1930	1008	36	1931	118	70	114	1614	1198	696	199	80	184	2508	830	1227	0	327	1454	1057	1842	42	436	944	1929	2333	83	1516	86	801	2313	0	3477	3461	649	1126	1080	2848	224	126	2646	1038	1107
Sulfuritortus	0	0	0	35	0	1044	0	992	453	34	760	0	0	0	0	0	77	0	0	0	356	0	486	0	0	400	344	0	0	0	409	0	790	0	0	0	0	0	0	1185	561	0	0	472	1322	0	0	464	382	0
Sulfurivermis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0
Sulfurospirillum	61	0	0	0	0	2375	0	454	0	0	666	0	0	0	658	74	79	0	85	34	1305	0	374	0	81	386	0	1428	0	0	414	1175	1180	108	1409	0	31	1392	3897	980	3647	61	0	348	1207	96	0	3015	65	441
Sulfurovum	0	0	0	39	0	0	0	0	363	0	0	0	0	0	0	44	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716	0	0	392	0	0	0	0	0	0	0	0	0	0	66	0
Sunxiuqinia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	791	0	47	0	1102	0	0	0	51	0	0	0	0	0	0	0	76	0	0	0	0	561	0	0	180	0	0	0	0	0	0	0	63	0
Superficieibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	1389	0	1222	0	0	0	1000	0	0	0	0	0
Sutterella	184	900	1230	1295	99	3530	582	2886	1158	481	2138	252	745	902	635	1281	829	59	141	194	1210	1229	1549	490	175	1207	1661	951	90	508	1160	1019	1582	184	1013	52	765	699	0	2637	782	529	388	1967	3531	170	168	1578	1281	895
Suttonella	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Swaminathania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Swingsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Symmachiella	192	0	434	714	36	520	0	2780	794	38	948	356	0	328	506	2509	2433	157	142	36	1729	0	386	1931	334	709	764	2824	106	1149	1048	2494	720	55	1352	0	392	990	1275	1644	839	821	483	521	2633	260	34	1330	827	1035
Synechococcus	359	1811	5210	1594	894	3036	3631	8234	1800	1507	2558	842	1996	8063	1043	3706	24575	303	459	266	3703	1690	1299	8816	441	2043	2007	3412	263	2900	2368	3469	2169	234	2972	956	1319	2453	4304	3395	1390	1394	808	3157	8245	782	355	3314	3768	2299
Synechocystis	74	0	656	0	33	0	670	720	0	35	0	180	0	2734	0	0	5097	189	0	0	0	0	0	5099	82	124	0	1961	0	761	0	409	0	0	0	181	0	0	454	0	0	0	417	0	375	51	0	1832	364	0
Syntrophobacter	0	0	486	333	0	1021	0	424	0	0	448	0	0	0	0	670	581	0	0	0	948	0	0	464	0	700	0	476	0	44	0	0	542	0	370	0	0	726	0	411	924	0	0	0	1188	129	0	0	64	1075
Syntrophorhabdus	0	0	0	0	0	1151	0	388	50	0	362	0	0	0	350	714	589	0	0	0	901	0	0	401	0	523	0	0	0	37	0	455	123	0	0	0	0	810	0	0	660	0	0	0	1012	138	0	330	68	705
Syntrophotalea	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	587	0	0	0	0	0	0	0	0	0	0	0	385
