species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Tuber brumale	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tuber indicum	0	128	0	0	0	0	169	0	0	890	29	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	271	0	0	0	178	0	0	43	0	13	0	0	0	0	0	0	0	0	0	0	0	126	0	0
Tuber magnatum	16	0	120	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tulasnella calospora	33	130	143	163	39	0	0	0	0	0	0	0	18	226	34	106	125	0	0	0	0	153	132	649	0	0	6063	0	0	0	0	0	0	0	0	14	15	0	0	122	0	22	152	0	267	0	18	0	0	0
Umbelopsis isabellina	58	0	314	226	25	0	0	0	0	123	0	60	0	128	0	0	148	16	0	0	0	133	134	228	0	14	138	0	23	0	0	0	153	38	0	14	12	0	0	0	0	0	0	0	0	36	0	122	0	158
Umbelopsis vinacea	0	155	402	165	61	0	34	429	0	0	0	33	0	148	20	0	162	57	0	14	0	182	154	249	0	25	160	0	19	18	19	0	226	0	0	39	11	0	0	0	0	0	0	140	630	44	38	130	25	142
Uncinocarpus reesii	139	534	870	468	81	1126	440	327	333	487	26	36	307	706	0	409	0	22	0	69	0	910	241	422	0	161	835	201	27	15	228	0	56	15	0	79	43	0	0	687	0	51	196	306	475	26	56	0	337	0
Usnea mutabilis	16	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0
Ustilaginoidea virens	184	1081	964	593	115	12670	937	544	729	2778	95	92	585	1369	0	434	0	69	30	154	0	1720	561	531	14	460	2014	907	65	26	620	0	496	83	170	115	275	160	0	1267	358	48	282	1541	1009	47	26	769	363	27
Ustilago bromivora	0	226	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ustilago hordei	0	168	0	0	28	0	0	0	0	0	0	0	0	0	41	0	0	18	0	0	0	126	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ustilago maydis	16	421	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	1074	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0
Ustilago trichophora	0	762	438	0	96	0	185	0	0	12	0	60	31	0	417	0	0	95	0	0	0	174	0	172	64	23	0	0	46	19	23	0	22	0	215	77	12	0	0	0	0	152	206	179	0	45	100	308	0	0
Valsa mali	2221	21968	13814	10548	1376	38960	25394	7432	24234	132539	5659	1109	12722	5062	633	5976	41	830	242	3642	639	26396	19878	3984	90	16536	73076	785	1813	1952	22574	556	24133	4338	1028	4284	2610	506	280	10125	1085	1654	7750	40370	20550	295	266	13767	1040	1396
Valsa malicola	1116	11424	7138	5111	690	17865	13054	3671	12576	69626	2980	516	6157	2495	296	2973	0	423	74	1927	162	13517	10050	2046	0	8549	37975	280	931	928	11935	145	12898	2297	513	2287	1272	175	19	5175	548	836	3965	20436	10752	155	96	6835	437	680
Valsa sordida	1083	12186	7013	5529	658	18804	13885	3954	12970	73662	3039	482	6440	2544	286	3250	0	437	69	2071	168	14002	10481	2121	0	9120	40271	304	934	935	12423	0	13644	2452	464	2458	1102	214	21	5299	518	856	4211	21430	11397	165	79	7441	475	693
Vanrija humicola	0	280	178	0	28	0	219	0	0	16	0	0	0	0	287	21	0	76	0	11	0	184	0	0	0	0	209	229	40	0	0	464	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0
Venturia effusa	4386	33627	120292	26918	582	18054	17854	33724	45122	4531	1311	24297	51105	3287	152	33573	360	2278	127	176	29224	10443	3629	3231	74	5165	49011	632	4039	2868	5737	13726	3599	765	9416	1427	7247	1088	234	30481	806	54979	19619	28614	5080	5162	8613	4281	6593	5942
Venturia inaequalis	7143	53502	191149	55766	893	19880	27684	54350	89491	7822	2164	40630	108645	4751	216	52692	576	3595	149	273	46298	19064	6791	3847	97	8093	100959	600	6329	4836	9183	17180	4694	1161	14669	2647	11858	1641	79	46800	711	87955	33341	45847	7587	8425	13517	7066	8434	10139
Venturia nashicola	4872	37720	128070	36529	901	14699	19676	35927	57939	6449	1645	26924	71734	5219	1254	35336	609	2858	229	363	31270	25899	5742	3314	658	5847	71560	29223	4299	3623	7798	17321	4011	934	12534	2130	7957	1118	1172	32236	1726	58000	25882	30394	5454	5652	9255	6857	5739	6895
Venustampulla echinocandica	11524	27256	24554	32171	3080	14310	19740	21764	16555	2619	2048	3488	9803	45399	496	20610	2101	878	1453	3092	12386	31883	16436	11482	373	3670	21463	1065	1159	7735	2597	4027	2351	954	1294	3681	10272	8729	342	37345	2070	5596	4560	14247	24189	1843	3483	1709	18684	4044
Verruconis gallopava	817	2721	4080	3183	292	25834	2305	1510	2206	1810	496	553	1673	5232	300	5084	271	186	187	225	1938	4083	1707	2596	72	849	7379	1442	228	458	3333	1809	726	140	596	193	552	733	548	4974	2042	1374	1942	1943	2402	311	350	719	7259	370
Verticillium alfalfae	34	0	0	185	0	715	61	0	0	265	0	0	0	234	0	0	0	0	0	15	0	296	0	19	0	0	318	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verticillium catenulatum	0	0	0	0	0	613	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verticillium dahliae	108	463	309	320	85	3071	348	373	237	771	0	36	159	816	0	0	0	0	0	80	0	560	227	44	0	208	616	347	38	22	176	0	147	21	0	44	23	0	0	624	0	22	0	715	607	21	16	0	161	0
Verticillium longisporum	167	489	405	451	80	2772	418	328	294	930	38	36	269	713	0	241	0	41	0	59	0	812	279	247	0	155	882	518	39	23	204	0	181	35	0	98	177	0	0	664	0	25	0	558	457	38	22	117	229	0
Verticillium nonalfalfae	22	0	0	0	0	686	47	0	0	196	0	0	0	219	0	0	0	0	0	0	0	0	0	42	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0
Violaceomyces palustris	84	3616	0	558	26	0	128	181	445	300	27	0	18	0	1185	45	0	57	0	34	0	663	136	0	116	341	349	400	109	0	0	252	0	19	0	18	0	0	0	192	0	308	239	191	307	20	31	474	0	0
Viridothelium virens	606	2396	3532	1912	335	7864	1829	1096	1396	2130	305	320	1497	2537	520	1880	44	193	141	192	690	4659	1133	1591	86	608	4386	2715	220	433	1263	1464	644	154	618	323	632	434	237	3093	779	640	1544	1441	1683	173	206	898	1537	303
Vittaforma corneae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Volvariella volvacea	21	0	0	156	0	0	0	0	0	0	0	0	0	245	0	43	147	0	0	0	0	0	0	233	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wallemia ichthyophaga	36	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	16	137	0	0	0	0	0	0
Wallemia mellicola	46	347	158	0	37	1725	224	0	0	204	0	35	0	160	473	46	0	62	0	49	0	1027	0	20	47	22	589	2179	24	14	18	487	42	32	217	44	17	0	36	328	41	0	391	0	0	0	13	151	131	25
Westerdykella ornata	404	1072	1196	775	102	2670	788	430	638	1270	186	407	835	1131	299	826	224	192	108	111	1010	1524	565	762	58	326	1862	1469	178	350	713	642	316	57	389	119	496	424	196	963	918	263	593	798	685	95	90	378	550	221
Wickerhamiella sorbophila	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wickerhamomyces anomalus	154	0	0	432	22	0	183	233	0	0	0	0	0	643	0	253	0	0	0	0	0	205	217	0	0	0	267	0	0	33	0	0	0	0	0	0	187	170	0	486	0	0	0	0	292	36	41	0	268	0
Wilcoxina mikolae	35	0	0	130	17	373	129	0	0	138	0	0	23	208	0	0	0	0	0	0	0	308	19	19	0	0	303	0	0	0	0	0	20	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	27	0
Wolfiporia cocos	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	36	124	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xerocomus badius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xylaria flabelliformis	392	1565	1588	1112	213	6249	1354	933	1052	3681	267	147	766	1810	0	692	0	117	54	238	284	2534	875	1273	0	589	3930	372	107	277	1443	0	697	118	239	264	423	227	0	2789	1601	244	409	1943	1443	191	85	593	652	28
Xylaria grammica	73	187	405	299	72	1388	293	118	218	785	22	35	184	445	0	0	0	16	0	49	0	527	192	125	0	129	827	0	29	0	263	0	138	32	0	40	16	0	0	606	274	0	0	414	410	31	13	0	149	0
Xylaria hypoxylon	366	1834	1433	1214	240	6365	1388	956	939	3692	251	128	749	2081	17	668	0	124	48	198	287	2466	890	1042	0	621	3504	318	106	226	1319	164	622	132	221	189	449	218	0	2509	1556	220	490	1822	1627	153	108	593	623	49
Xylaria longipes	281	1354	1446	895	181	4759	1227	781	869	3695	120	128	655	1451	0	532	22	118	27	168	172	2347	810	1113	0	627	3443	238	95	182	1422	0	729	118	223	226	378	214	0	2802	1361	187	415	1624	1303	217	64	586	535	31
Xylaria multiplex	260	1289	1402	765	154	5349	1073	677	889	3018	71	129	658	1341	0	492	0	106	0	212	0	2031	674	916	0	526	3198	307	104	158	1125	0	633	110	286	218	333	148	0	2111	1349	189	343	1689	1111	152	58	470	433	30
Xylona heveae	523	1830	3204	1567	291	4121	1477	1050	1129	1706	217	238	1489	2300	205	1462	29	106	86	201	585	4009	875	1669	48	469	3729	1218	125	402	980	657	488	128	352	202	599	385	27	2728	486	364	779	1217	1519	92	149	489	1081	215
Yarrowia lipolytica	42	190	413	162	47	364	199	0	192	178	0	39	388	180	131	19	0	80	0	35	0	353	17	29	23	22	392	0	21	25	23	0	24	16	189	42	22	0	20	241	212	23	157	173	0	40	44	151	32	0
Zancudomyces culisetae	0	0	0	21	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	11	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zasmidium cellare	761	18273	11325	4315	973	27963	73995	2734	4984	6490	1033	1081	10496	4421	6289	2231	340	1234	170	414	2718	20028	4776	1862	636	2149	20240	18007	1839	961	5620	8302	3625	509	6366	710	1747	582	712	6897	1362	7909	12536	2112	2260	587	723	4961	2653	822
Zopfia rhizophila	1036	2805	2835	2156	265	9139	1946	1298	1666	2094	320	1289	2357	2919	529	2331	682	507	305	265	2935	3488	1659	1913	153	726	4128	2183	308	960	1195	1142	678	137	908	276	1198	1159	296	3547	2030	954	1229	1678	1571	189	261	682	2409	435
Zymoseptoria brevis	131	1131	706	436	137	2326	1126	232	524	820	277	110	1028	470	2148	25	0	176	0	41	133	1788	551	64	99	380	1760	1895	195	17	580	2109	823	47	605	64	227	0	17	609	639	379	1973	144	205	26	109	1034	238	22
Zymoseptoria tritici	353	3000	2054	1327	311	7020	2835	899	1493	1860	646	340	3218	1087	5181	662	0	413	51	124	403	4643	1325	417	224	939	4814	5381	505	279	1359	5796	2151	159	1522	246	718	150	351	1583	1822	910	5051	573	482	98	358	2296	593	235
